loc,lat,longit,grouper,scenario,ensemble,year,spray1,spray2,spray3,dd1,dd2,dd3,dd3off,pon1,pon2,pon3,poff1,poff3,duration,maxdd,totdd,residue1,residue2,residue3,mdeffect,ceffectnmd,ceffectmd,time1,time2,time3,time4
East Oroville,48.980461,-119.41203,736,RCP4.5,CSIRO-Mk3-6-0,2064,16may2064,28may2064,11jun2064,374,527,700,930,.0138389932426956,.1706808112511181,.5760252340672705,.1651755351451852,.9264697635969589,.9071254942483303,2903,3102,0,14,14,33.551132,16.877499,5.6297421,,,1,
East Oroville,48.980461,-119.41203,737,RCP4.5,CSIRO-Mk3-6-0,2065,13may2065,27may2065,10jun2065,377,519,812,1096,.0148465629584921,.1562127419008381,.7977955089124218,.1706808112511181,.987331758329782,.98695326472157,3340,3484,0,14,14,25.590073,13.409945,3.4285622,,,1,1
East Oroville,48.980461,-119.41203,738,RCP4.5,CSIRO-Mk3-6-0,2066,27may2066,08jun2066,22jun2066,379,529,878,1146,.0155494454805626,.1744033520426749,.8820177438138839,.1744033520426749,.9930119698819848,.9774625244014222,3372,3512,0,14,14,20.72168,13.816702,2.8209639,,,1,1
East Oroville,48.980461,-119.41203,739,RCP4.5,CSIRO-Mk3-6-0,2067,21may2067,29may2067,12jun2067,370,526,699,969,.0125797706049876,.1688351972932566,.5736624223446402,.1579838190064852,.9497447803878905,.9263136314961314,3460,3628,0,14,14,23.832306,16.397146,3.6769938,,,1,1
East Oroville,48.980461,-119.41203,740,RCP4.5,CSIRO-Mk3-6-0,2068,03may2068,16may2068,30may2068,374,527,704,1002,.0138389932426956,.1706808112511181,.5854260925346179,.1651755351451852,.9641719411664097,.9448276718177812,3408,3517,0,14,14,23.533504,15.384629,3.6994357,,,1,1
East Oroville,48.980461,-119.41203,741,RCP4.5,CSIRO-Mk3-6-0,2069,14may2069,26may2069,09jun2069,381,536,740,1020,.0162779483662256,.1877553713391024,.6658019741383816,.178167293167297,.9703899004555491,.9445238739175181,3180,3443,0,14,14,31.445505,15.715736,5.2586074,,,1,1
East Oroville,48.980461,-119.41203,742,RCP4.5,CSIRO-Mk3-6-0,2070,11may2070,21may2070,04jun2070,373,533,713,1009,.0135153116235142,.1819721990452778,.6062651466795138,.1633615847384016,.9667152306592824,.934589304728892,3253,3448,0,14,14,32.748695,16.497463,5.7620111,,,1,1
East Oroville,48.980461,-119.41203,743,RCP4.5,CSIRO-Mk3-6-0,2071,07may2071,20may2071,03jun2071,372,522,826,992,.0131975958148788,.1615582847413053,.8185428795611185,.1615582847413053,.9602421734012121,.9470445775863333,3614,3876,0,14,14,20.353794,14.921921,2.962074,,,1,1
East Oroville,48.980461,-119.41203,744,RCP4.5,CSIRO-Mk3-6-0,2072,28apr2072,17may2072,31may2072,372,526,775,1012,.0131975958148788,.1688351972932566,.7351726609647407,.1615582847413053,.9677554445468757,.9472809361800456,3752,3981,0,14,14,17.68499,15.158274,2.6142809,,,1,1
East Oroville,48.980461,-119.41203,745,RCP4.5,CSIRO-Mk3-6-0,2073,02may2073,17may2073,31may2073,371,528,819,961,.0128857730218822,.1725368800660678,.8083702166499649,.1597656811991448,.9455695462381406,.9199125743493354,3347,3580,0,14,14,25.160395,17.149141,4.4258199,,,1,1
East Oroville,48.980461,-119.41203,746,RCP4.5,CSIRO-Mk3-6-0,2074,09may2074,21may2074,04jun2074,373,536,860,1155,.0135153116235142,.1877553713391024,.8623795857191574,.1633615847384016,.9937395664790615,.9558304682548464,3565,3735,0,14,14,21.431211,16.237602,3.5912423,,,1,1
East Oroville,48.980461,-119.41203,747,RCP4.5,CSIRO-Mk3-6-0,2075,18may2075,26may2075,09jun2075,376,520,759,1064,.0145045457879922,.1579838190064852,.7046350957964677,.1688351972932566,.9817342656462151,.9780810981449943,3442,3677,0,14,14,24.852161,13.680641,3.1876619,,,1,1
East Oroville,48.980461,-119.41203,748,RCP4.5,CSIRO-Mk3-6-0,2076,11may2076,23may2076,06jun2076,374,530,783,1014,.0138389932426956,.1762801743775738,.749668647654776,.1651755351451852,.9684328300294978,.9434891975544135,3439,3595,0,14,14,26.855865,15.802853,4.2844605,,,,1
East Oroville,48.980461,-119.41203,749,RCP4.5,CSIRO-Mk3-6-0,2077,21may2077,28may2077,11jun2077,377,525,778,1095,.0148465629584921,.1670000887723324,.7406697926060376,.1706808112511181,.9871837648157595,.9760179243360532,3336,3523,0,14,14,26.106907,13.78938,3.5117743,,,,1
East Oroville,48.980461,-119.41203,750,RCP4.5,CSIRO-Mk3-6-0,2078,12may2078,23may2078,06jun2078,370,528,685,891,.0125797706049876,.1725368800660678,.5401013799569945,.1579838190064852,.8947672868641431,.8676344551995729,3399,3549,0,14,14,25.82703,20.07716,4.7984824,,,,1
East Oroville,48.980461,-119.41203,751,RCP4.5,CSIRO-Mk3-6-0,2079,12may2079,26may2079,09jun2079,376,521,700,966,.0145045457879922,.1597656811991448,.5760252340672705,.1688351972932566,.9482126245851075,.942777594891227,3104,3412,0,14,14,30.183687,15.26375,4.678175,,,,1
East Oroville,48.980461,-119.41203,752,RCP4.5,CSIRO-Mk3-6-0,2080,20may2080,31may2080,14jun2080,377,522,739,997,.0148465629584921,.1615582847413053,.6636844476575565,.1706808112511181,.9622519585256273,.956527922076948,2934,3087,0,14,14,33.457951,14.85011,5.1211123,,,,1
East Oroville,48.980461,-119.41203,753,RCP4.5,CSIRO-Mk3-6-0,2081,02may2081,14may2081,28may2081,376,526,719,961,.0145045457879922,.1688351972932566,.6198993090921407,.1688351972932566,.9455695462381406,.9310650004501484,3797,3945,0,14,14,18.644663,15.585188,2.6328511,,,,1
East Oroville,48.980461,-119.41203,754,RCP4.5,CSIRO-Mk3-6-0,2082,24may2082,31may2082,14jun2082,384,532,689,947,.017420027519795,.1800646534163167,.5497765799152377,.1838898728994229,.9375450300351054,.9239502219984165,3121,3266,0,14,14,24.876371,16.687115,3.8872054,,,,1
East Oroville,48.980461,-119.41203,755,RCP4.5,CSIRO-Mk3-6-0,2083,29apr2083,16may2083,30may2083,369,520,791,1054,.0122795160933843,.1579838190064852,.7636398950555043,.1562127419008381,.9795720981043735,.9655215049053421,3659,3823,0,14,14,23.551323,13.748887,3.3079524,,,,1
East Oroville,48.980461,-119.41203,756,RCP4.5,CSIRO-Mk3-6-0,2084,21may2084,04jun2084,18jun2084,378,520,890,1278,.0151948384005804,.1579838190064852,.8938276202835194,.1725368800660678,1.008279869522306,1.007638092181308,3403,3629,0,14,14,23.997723,12.952088,3.4041371,,,,1
East Oroville,48.980461,-119.41203,757,RCP4.5,CSIRO-Mk3-6-0,2085,17may2085,27may2085,10jun2085,370,522,735,973,.0125797706049876,.1615582847413053,.6551436451455439,.1579838190064852,.9517266442305533,.9355724078907456,3349,3557,0,14,14,22.975969,15.345398,3.5925195,,,,1
East Oroville,48.980461,-119.41203,758,RCP4.5,CSIRO-Mk3-6-0,2086,17may2086,29may2086,12jun2086,376,518,801,1147,.0145045457879922,.1544524924564875,.7803601838503667,.1688351972932566,.993096529428811,.9929746884775879,3472,3643,0,14,14,22.089161,13.235044,3.0092432,,,,1
East Oroville,48.980461,-119.41203,759,RCP4.5,CSIRO-Mk3-6-0,2087,10may2087,20may2087,03jun2087,377,527,732,1024,.0148465629584921,.1706808112511181,.6486649945132661,.1706808112511181,.9716339597957731,.956787396837281,3502,3613,0,14,14,21.251383,14.630807,3.2524834,,,,1
East Oroville,48.980461,-119.41203,760,RCP4.5,CSIRO-Mk3-6-0,2088,16may2088,31may2088,14jun2088,376,527,716,996,.0145045457879922,.1706808112511181,.6131091574432468,.1688351972932566,.9618572910198236,.9455071312739699,3142,3348,0,14,14,29.21974,15.064504,4.4108157,,,,1
East Oroville,48.980461,-119.41203,761,RCP4.5,CSIRO-Mk3-6-0,2089,08may2089,20may2089,03jun2089,370,522,708,921,.0125797706049876,.1615582847413053,.5947431028936805,.1579838190064852,.919967709700538,.9038134733607303,3313,3451,0,14,14,20.831343,17.723372,3.6635475,,,,1
East Oroville,48.980461,-119.41203,762,RCP4.5,CSIRO-Mk3-6-0,2090,21may2090,27may2090,10jun2090,380,523,793,1085,.0159104576369678,.1633615847384016,.7670501954048812,.1762801743775738,.9856143886530461,.9826225206552505,3271,3428,0,14,14,25.037256,13.779956,3.4521463,,,,1
East Oroville,48.980461,-119.41203,763,RCP4.5,CSIRO-Mk3-6-0,2091,13may2091,23may2091,06jun2091,376,518,741,978,.0145045457879922,.1544524924564875,.6679123498212061,.1688351972932566,.9541085093685313,.9539866684173082,3538,3716,0,14,14,21.904249,14.96256,2.8263049,,,,1
East Oroville,48.980461,-119.41203,764,RCP4.5,CSIRO-Mk3-6-0,2092,04may2092,13may2092,27may2092,373,524,786,1035,.0135153116235142,.1651755351451852,.7549696260178258,.1633615847384016,.9748183678847797,.9594891058544819,3831,4036,0,14,14,18.414543,14.270243,2.7006931,,,,1
East Oroville,48.980461,-119.41203,765,RCP4.5,CSIRO-Mk3-6-0,2093,12may2093,24may2093,07jun2093,374,525,718,895,.0138389932426956,.1670000887723324,.617642004826596,.1651755351451852,.8984591112794482,.8827955644096054,3129,3323,0,14,14,30.633204,18.445908,5.1981626,,,,1
East Oroville,48.980461,-119.41203,766,RCP4.5,CSIRO-Mk3-6-0,2094,21may2094,27may2094,10jun2094,378,523,712,994,.0151948384005804,.1633615847384016,.6039721130184952,.1725368800660678,.9610570748188738,.9550375317459596,3498,3558,0,14,14,21.307125,15.06354,2.9449096,,,,1
East Oroville,48.980461,-119.41203,767,RCP4.5,CSIRO-Mk3-6-0,2095,28apr2095,06may2095,20may2095,368,528,698,851,.0119849371981892,.1725368800660678,.5712947097924472,.1544524924564875,.8516553103462925,.821585985538523,3376,3503,0,14,14,25.007174,24.237251,5.4098134,,,,1
East Oroville,48.980461,-119.41203,768,RCP4.5,GFDL-ESM2M,2025,03may2025,19may2025,02jun2025,372,526,730,889,.0131975958148788,.1688351972932566,.6443117704398003,.1615582847413053,.8928812122029748,.8724067038361447,2782,2942,0,14,14,40.439777,18.772707,7.1352715,,1,,
East Oroville,48.980461,-119.41203,769,RCP4.5,GFDL-ESM2M,2026,27apr2026,13may2026,27may2026,375,527,722,829,.0141687136091938,.1706808112511181,.6266340783169447,.1670000887723324,.8227803667145506,.8049309306265711,2684,2798,0,14,14,46.132694,21.373447,9.3098478,,1,,
East Oroville,48.980461,-119.41203,770,RCP4.5,GFDL-ESM2M,2027,09jun2027,26jun2027,10jul2027,377,531,797,1125,.0148465629584921,.178167293167297,.7737714781831253,.1706808112511181,.9909984883895417,.9686654435148708,2374,2446,0,14,14,40.813728,16.061319,7.0022626,,1,,
East Oroville,48.980461,-119.41203,771,RCP4.5,GFDL-ESM2M,2028,21may2028,03jun2028,17jun2028,374,518,727,979,.0138389932426956,.1544524924564875,.6377316755563764,.1651755351451852,.9545724386019537,.9514564880479558,2580,2691,0,14,14,38.833797,14.738227,5.3649592,,1,,
East Oroville,48.980461,-119.41203,772,RCP4.5,GFDL-ESM2M,2029,08jun2029,20jun2029,04jul2029,374,523,811,1085,.0138389932426956,.1633615847384016,.7962518563489382,.1651755351451852,.9856143886530461,.9735893458171341,2516,2607,0,14,14,34.418411,14.871036,5.4611073,,1,,
East Oroville,48.980461,-119.41203,773,RCP4.5,GFDL-ESM2M,2030,28may2030,08jun2030,22jun2030,367,523,729,1049,.0116959618254923,.1633615847384016,.6421250591926615,.1527031120785534,.978406628373419,.9560521938880784,2672,2826,0,14,14,37.132923,15.269497,5.3860464,,1,,
East Oroville,48.980461,-119.41203,774,RCP4.5,GFDL-ESM2M,2031,26apr2031,11may2031,25may2031,375,521,705,925,.0141687136091938,.1597656811991448,.5877633712461989,.1670000887723324,.922914349122758,.9159800430867518,2869,2949,0,14,14,42.014172,16.312004,6.4974918,,1,,
East Oroville,48.980461,-119.41203,775,RCP4.5,GFDL-ESM2M,2032,23may2032,04jun2032,18jun2032,380,530,780,1068,.0159104576369678,.1762801743775738,.7442938525903937,.1762801743775738,.9825394854128364,.9666290277758686,2926,3112,0,14,14,31.911154,14.382277,4.9042983,,1,,
East Oroville,48.980461,-119.41203,776,RCP4.5,GFDL-ESM2M,2033,08jun2033,18jun2033,02jul2033,384,530,818,1101,.017420027519795,.1762801743775738,.8068842294690158,.1838898728994229,.9880485196408337,.9782381906428878,2475,2631,0,14,14,32.239201,15.183248,5.247221,,1,,
East Oroville,48.980461,-119.41203,777,RCP4.5,GFDL-ESM2M,2034,27may2034,06jun2034,20jun2034,372,524,876,1147,.0131975958148788,.1651755351451852,.8799516712354108,.1615582847413053,.993096529428811,.9762816832100524,2756,2861,0,14,14,31.264051,13.843945,4.7242813,,1,,
East Oroville,48.980461,-119.41203,778,RCP4.5,GFDL-ESM2M,2035,02may2035,15may2035,29may2035,373,519,738,942,.0135153116235142,.1562127419008381,.6615598103930915,.1633615847384016,.9344449289366206,.9280784601506697,2722,2897,0,14,14,44.125355,15.328712,7.1055946,,1,,
East Oroville,48.980461,-119.41203,779,RCP4.5,GFDL-ESM2M,2036,10jun2036,20jun2036,04jul2036,372,522,840,1170,.0131975958148788,.1615582847413053,.8376973429822043,.1615582847413053,.9947975766926802,.9815999808778014,2688,2874,0,14,14,30.861919,14.077099,4.5197139,,1,,
East Oroville,48.980461,-119.41203,780,RCP4.5,GFDL-ESM2M,2037,21may2037,31may2037,14jun2037,368,518,760,956,.0119849371981892,.1544524924564875,.7066029756094965,.1544524924564875,.9428114259512934,.9308264887531041,2748,2791,0,14,14,38.870998,15.31473,6.0193949,,1,,
East Oroville,48.980461,-119.41203,781,RCP4.5,GFDL-ESM2M,2038,21may2038,04jun2038,18jun2038,378,517,750,976,.0151948384005804,.1527031120785534,.6865777070390204,.1725368800660678,.9531682921015634,.9578072216884974,2695,2889,0,14,14,37.421505,14.997322,5.6602869,,1,,
East Oroville,48.980461,-119.41203,782,RCP4.5,GFDL-ESM2M,2039,27may2039,08jun2039,22jun2039,369,527,699,966,.0122795160933843,.1706808112511181,.5736624223446402,.1562127419008381,.9482126245851075,.9214650391414432,2529,2608,0,14,14,36.169662,17.069223,6.0934534,,1,,
East Oroville,48.980461,-119.41203,783,RCP4.5,GFDL-ESM2M,2040,07may2040,20may2040,03jun2040,377,530,724,921,.0148465629584921,.1762801743775738,.6310924315161435,.1706808112511181,.919967709700538,.8995217836155902,2796,2901,0,14,14,34.365253,17.5725,6.4522867,,1,,
East Oroville,48.980461,-119.41203,784,RCP4.5,GFDL-ESM2M,2041,21may2041,07jun2041,21jun2041,377,527,657,861,.0148465629584921,.1706808112511181,.4709483308104504,.1706808112511181,.8635332524861566,.8486866895276646,2617,2700,0,14,14,41.764469,19.514843,6.9080567,,1,,
East Oroville,48.980461,-119.41203,785,RCP4.5,GFDL-ESM2M,2042,09may2042,22may2042,05jun2042,379,528,665,797,.0155494454805626,.1725368800660678,.4909060244928294,.1744033520426749,.7737714781831253,.7600885046791699,2371,2455,0,14,14,53.120247,25.110241,11.612038,,1,,
East Oroville,48.980461,-119.41203,786,RCP4.5,GFDL-ESM2M,2043,13jun2043,22jun2043,06jul2043,384,528,802,1080,.017420027519795,.1725368800660678,.7819866349147866,.1838898728994229,.9847656347755581,.9786986000891181,2559,2729,0,14,14,38.264648,15.841745,6.2240548,,1,,
East Oroville,48.980461,-119.41203,787,RCP4.5,GFDL-ESM2M,2044,26may2044,09jun2044,23jun2044,380,532,849,1086,.0159104576369678,.1800646534163167,.8491877563426978,.1762801743775738,.9857788728955266,.9660839362198158,2671,2767,0,14,14,30.653034,14.917134,4.8066945,,1,,
East Oroville,48.980461,-119.41203,788,RCP4.5,GFDL-ESM2M,2045,06may2045,19may2045,02jun2045,380,533,722,900,.0159104576369678,.1819721990452778,.6266340783169447,.1762801743775738,.9029256694603711,.8813231871556994,2924,3056,0,14,14,45.770863,18.172876,7.2281871,,1,1,
East Oroville,48.980461,-119.41203,789,RCP4.5,GFDL-ESM2M,2046,09jun2046,19jun2046,03jul2046,379,527,787,1028,.0155494454805626,.1706808112511181,.7567201704265435,.1744033520426749,.9728312496558011,.9610043449667953,2293,2426,0,14,14,45.342926,16.386608,7.2314887,,1,1,
East Oroville,48.980461,-119.41203,790,RCP4.5,GFDL-ESM2M,2047,28apr2047,13may2047,27may2047,374,521,732,893,.0138389932426956,.1597656811991448,.6486649945132661,.1651755351451852,.8966265099121162,.888197370615461,2631,2698,0,14,14,37.523563,17.346041,6.7271867,,1,1,
East Oroville,48.980461,-119.41203,791,RCP4.5,GFDL-ESM2M,2048,05jun2048,15jun2048,29jun2048,375,519,818,1097,.0141687136091938,.1562127419008381,.8068842294690158,.1670000887723324,.9874781854186467,.9840968186809472,2589,2651,0,14,14,35.78804,14.168338,4.8869996,,1,1,
East Oroville,48.980461,-119.41203,792,RCP4.5,GFDL-ESM2M,2049,02may2049,17may2049,31may2049,373,529,807,1041,.0135153116235142,.1744033520426749,.789994564110702,.1633615847384016,.9764169790127115,.9518599000849239,2865,3032,0,14,14,31.897743,14.732778,5.4681921,,1,1,
East Oroville,48.980461,-119.41203,793,RCP4.5,GFDL-ESM2M,2050,08jun2050,17jun2050,01jul2050,377,521,749,1027,.0148465629584921,.1597656811991448,.6845333678397907,.1706808112511181,.9725362309807825,.9686047980742637,2583,2687,0,14,14,36.644672,15.232395,5.538919,,1,1,
East Oroville,48.980461,-119.41203,794,RCP4.5,GFDL-ESM2M,2051,12may2051,22may2051,05jun2051,371,522,793,971,.0128857730218822,.1615582847413053,.7670501954048812,.1597656811991448,.9507443317729758,.9360659552089331,2822,2925,0,14,14,35.844776,15.092658,6.1826887,,1,1,
East Oroville,48.980461,-119.41203,795,RCP4.5,GFDL-ESM2M,2052,13may2052,25may2052,08jun2052,373,529,669,974,.0135153116235142,.1744033520426749,.5008363513393511,.1633615847384016,.9522114077050444,.9276543287772568,2986,3067,0,14,14,27.930004,15.772866,4.4553542,,1,1,
East Oroville,48.980461,-119.41203,796,RCP4.5,GFDL-ESM2M,2053,10may2053,22may2053,05jun2053,376,533,815,1045,.0145045457879922,.1819721990452778,.8023769425784456,.1688351972932566,.9774315071893172,.9497899596493038,2917,3080,0,14,14,33.514881,15.404064,5.5309052,,1,1,
East Oroville,48.980461,-119.41203,797,RCP4.5,GFDL-ESM2M,2054,09jun2054,19jun2054,03jul2054,370,519,775,1030,.0125797706049876,.1562127419008381,.7351726609647407,.1579838190064852,.9734128162091913,.9626041227098507,2237,2329,0,14,14,45.619953,15.670354,6.8481669,,1,1,
East Oroville,48.980461,-119.41203,798,RCP4.5,GFDL-ESM2M,2055,21may2055,30may2055,13jun2055,374,529,777,1065,.0138389932426956,.1744033520426749,.7388455406737946,.1651755351451852,.9819386643912126,.9588718542510273,2786,2862,0,14,14,27.901993,14.507786,3.8775401,,1,1,
East Oroville,48.980461,-119.41203,799,RCP4.5,GFDL-ESM2M,2056,02jun2056,16jun2056,30jun2056,376,517,721,947,.0145045457879922,.1527031120785534,.6243954003945611,.1688351972932566,.9375450300351054,.9391725694618164,2319,2378,0,14,14,48.822365,17.281002,8.0497313,,,1,
East Oroville,48.980461,-119.41203,800,RCP4.5,GFDL-ESM2M,2057,03may2057,18may2057,01jun2057,375,525,776,951,.0141687136091938,.1670000887723324,.7370131587125339,.1670000887723324,.939934551235984,.9257658376267902,2678,2800,0,14,14,41.598705,15.408154,6.5425649,,,1,
East Oroville,48.980461,-119.41203,801,RCP4.5,GFDL-ESM2M,2058,01jun2058,19jun2058,03jul2058,376,523,788,1154,.0145045457879922,.1633615847384016,.7584624767076255,.1688351972932566,.9936623500487992,.984631416815662,2604,2683,0,14,14,33.84827,14.219167,5.1130028,,,1,
East Oroville,48.980461,-119.41203,802,RCP4.5,GFDL-ESM2M,2059,14may2059,25may2059,08jun2059,375,525,732,968,.0141687136091938,.1670000887723324,.6486649945132661,.1670000887723324,.9492384679486188,.935069754339425,2643,2737,0,14,14,45.131882,15.002765,6.4373255,,,1,
East Oroville,48.980461,-119.41203,803,RCP4.5,GFDL-ESM2M,2060,29apr2060,07may2060,21may2060,377,528,698,832,.0148465629584921,.1725368800660678,.5712947097924472,.1706808112511181,.8269449905268379,.8102423587533961,3459,3655,0,14,14,25.184814,24.372143,5.1776671,,,1,
East Oroville,48.980461,-119.41203,804,RCP4.5,GFDL-ESM2M,2061,13may2061,28may2061,11jun2061,377,531,694,854,.0148465629584921,.178167293167297,.5617762666884354,.1706808112511181,.8552987885096283,.8329657436349573,2818,2923,0,14,14,47.254185,21.732277,9.1472435,,,1,
East Oroville,48.980461,-119.41203,805,RCP4.5,GFDL-ESM2M,2062,27may2062,08jun2062,22jun2062,375,526,753,1059,.0141687136091938,.1688351972932566,.6926655339092276,.1670000887723324,.9806805095024853,.9646766873723673,2738,2839,0,14,14,38.593376,14.545385,5.6880398,,,1,
East Oroville,48.980461,-119.41203,806,RCP4.5,GFDL-ESM2M,2063,22may2063,04jun2063,18jun2063,373,534,838,1162,.0135153116235142,.1838898728994229,.8350571583033246,.1633615847384016,.9942560481888825,.9602124484043469,3140,3325,0,14,14,26.020992,15.474133,4.2366066,,,1,
East Oroville,48.980461,-119.41203,807,RCP4.5,GFDL-ESM2M,2064,24may2064,05jun2064,19jun2064,377,524,752,1012,.0148465629584921,.1651755351451852,.6906438216972191,.1706808112511181,.9677554445468757,.9584141576943166,2526,2656,0,14,14,42.377869,15.107442,6.1820598,,,1,
East Oroville,48.980461,-119.41203,808,RCP4.5,GFDL-ESM2M,2065,14may2065,02jun2065,16jun2065,373,523,662,855,.0135153116235142,.1633615847384016,.4834354413802676,.1633615847384016,.8564979377267675,.8429826261032534,2504,2630,0,14,14,46.540077,20.053513,8.246911,,,1,1
