"countyname","location"
"Douglas","48.03125_-119.71875"
"Douglas","48.03125_-119.71875"
"Douglas","48.03125_-119.71875"
"Okanogan","48.03125_-119.65625"
"Okanogan","48.03125_-119.65625"
"Okanogan","48.03125_-119.65625"
"Okanogan","48.03125_-119.65625"
"Okanogan","48.03125_-119.59375"
"Okanogan","48.03125_-119.59375"
"Okanogan","48.03125_-119.59375"
"Okanogan","48.03125_-119.59375"
"Douglas","48.03125_-119.53125"
"Douglas","48.03125_-119.53125"
"Douglas","48.03125_-119.53125"
"Douglas","48.03125_-119.53125"
"Douglas","48.03125_-119.53125"
"Douglas","48.03125_-119.53125"
"Douglas","48.03125_-119.53125"
"Douglas","48.03125_-119.46875"
"Douglas","48.03125_-119.46875"
"Douglas","48.03125_-119.40625"
"Douglas","48.03125_-119.40625"
"Douglas","48.03125_-119.40625"
"Douglas","48.03125_-119.40625"
"Douglas","48.03125_-119.40625"
"Douglas","48.03125_-119.34375"
"Douglas","48.03125_-119.28125"
"Douglas","48.03125_-119.28125"
"Douglas","48.03125_-119.21875"
"Douglas","48.03125_-119.21875"
"Douglas","48.03125_-119.15625"
"Douglas","48.03125_-119.15625"
"Douglas","48.03125_-119.09375"
"Douglas","48.03125_-119.09375"
"Douglas","48.03125_-119.03125"
"Okanogan","48.03125_-118.96875"
"Ferry","48.03125_-118.40625"
"Stevens","48.03125_-118.34375"
"Stevens","48.03125_-118.34375"
"Stevens","48.03125_-118.28125"
"Stevens","48.03125_-118.28125"
"Stevens","48.03125_-118.28125"
"Stevens","48.03125_-118.21875"
"Stevens","48.03125_-118.21875"
"Stevens","48.03125_-118.21875"
"Stevens","48.03125_-118.21875"
"Stevens","48.03125_-118.15625"
"Stevens","48.03125_-118.15625"
"Stevens","48.03125_-117.90625"
"Stevens","48.03125_-117.84375"
"Stevens","48.03125_-117.84375"
"Stevens","48.03125_-117.84375"
"Stevens","48.03125_-117.84375"
"Stevens","48.03125_-117.78125"
"Stevens","48.03125_-117.78125"
"Stevens","48.03125_-117.71875"
"Stevens","48.03125_-117.71875"
"Stevens","48.03125_-117.71875"
"Stevens","48.03125_-117.65625"
"Spokane","48.03125_-117.53125"
"Spokane","48.03125_-117.53125"
"Spokane","48.03125_-117.53125"
"Spokane","48.03125_-117.53125"
"Spokane","48.03125_-117.53125"
"Spokane","48.03125_-117.53125"
"Spokane","48.03125_-117.53125"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.46875"
"Spokane","48.03125_-117.34375"
"Spokane","48.03125_-117.34375"
"Spokane","48.03125_-117.28125"
"Spokane","48.03125_-117.28125"
"Spokane","48.03125_-117.28125"
"Bonner","48.03125_-116.78125"
"Bonner","48.03125_-116.65625"
"Lincoln","48.03125_-115.03125"
"Flathead","48.03125_-114.96875"
"Flathead","48.03125_-114.53125"
"Flathead","48.03125_-114.21875"
"Flathead","48.03125_-114.03125"
"Lake","48.03125_-113.96875"
"Okanogan","48.09375_-120.03125"
"Okanogan","48.09375_-120.03125"
"Okanogan","48.09375_-119.96875"
"Okanogan","48.09375_-119.96875"
"Okanogan","48.09375_-119.90625"
"Okanogan","48.09375_-119.90625"
"Okanogan","48.09375_-119.84375"
"Okanogan","48.09375_-119.84375"
"Okanogan","48.09375_-119.84375"
"Okanogan","48.09375_-119.78125"
"Okanogan","48.09375_-119.78125"
"Okanogan","48.09375_-119.78125"
"Okanogan","48.09375_-119.71875"
"Okanogan","48.09375_-119.71875"
"Okanogan","48.09375_-119.71875"
"Okanogan","48.09375_-119.71875"
"Okanogan","48.09375_-119.71875"
"Okanogan","48.09375_-119.65625"
"Okanogan","48.09375_-119.65625"
"Okanogan","48.09375_-119.65625"
"Okanogan","48.09375_-119.65625"
"Okanogan","48.09375_-119.65625"
"Okanogan","48.09375_-119.59375"
"Okanogan","48.09375_-119.59375"
"Okanogan","48.09375_-119.59375"
"Okanogan","48.09375_-119.59375"
"Okanogan","48.09375_-119.53125"
"Okanogan","48.09375_-119.53125"
"Okanogan","48.09375_-119.53125"
"Okanogan","48.09375_-119.53125"
"Okanogan","48.09375_-119.53125"
"Okanogan","48.09375_-119.46875"
"Okanogan","48.09375_-119.46875"
"Okanogan","48.09375_-119.34375"
"Okanogan","48.09375_-119.34375"
"Okanogan","48.09375_-119.34375"
"Douglas","48.09375_-119.28125"
"Douglas","48.09375_-119.28125"
"Douglas","48.09375_-119.28125"
"Douglas","48.09375_-119.28125"
"Douglas","48.09375_-119.21875"
"Douglas","48.09375_-119.15625"
"Douglas","48.09375_-119.09375"
"Douglas","48.09375_-119.09375"
"Douglas","48.09375_-119.03125"
"Stevens","48.09375_-118.21875"
"Stevens","48.09375_-118.21875"
"Stevens","48.09375_-118.15625"
"Stevens","48.09375_-118.15625"
"Stevens","48.09375_-118.15625"
"Stevens","48.09375_-118.15625"
"Stevens","48.09375_-117.90625"
"Stevens","48.09375_-117.90625"
"Stevens","48.09375_-117.84375"
"Stevens","48.09375_-117.78125"
"Stevens","48.09375_-117.78125"
"Stevens","48.09375_-117.78125"
"Stevens","48.09375_-117.78125"
"Stevens","48.09375_-117.78125"
"Stevens","48.09375_-117.71875"
"Stevens","48.09375_-117.71875"
"Stevens","48.09375_-117.71875"
"Stevens","48.09375_-117.71875"
"Pend Oreille","48.09375_-117.34375"
"Pend Oreille","48.09375_-117.09375"
"Bonner","48.09375_-117.03125"
"Bonner","48.09375_-116.65625"
"Bonner","48.09375_-116.59375"
"Sanders","48.09375_-115.96875"
"Flathead","48.09375_-114.84375"
"Flathead","48.09375_-114.53125"
"Flathead","48.09375_-114.53125"
"Flathead","48.09375_-114.46875"
"Flathead","48.09375_-114.46875"
"Flathead","48.09375_-114.40625"
"Flathead","48.09375_-114.28125"
"Flathead","48.09375_-114.21875"
"Flathead","48.09375_-114.21875"
"Flathead","48.09375_-114.21875"
"Flathead","48.09375_-114.21875"
"Flathead","48.09375_-114.21875"
"Flathead","48.09375_-114.21875"
"Flathead","48.09375_-114.21875"
"Flathead","48.09375_-114.15625"
"Flathead","48.09375_-114.15625"
"Flathead","48.09375_-114.15625"
"Flathead","48.09375_-114.15625"
"Flathead","48.09375_-114.15625"
"Flathead","48.09375_-114.15625"
"Flathead","48.09375_-114.15625"
"Flathead","48.09375_-114.09375"
"Flathead","48.09375_-114.09375"
"Flathead","48.09375_-114.09375"
"Flathead","48.09375_-114.09375"
"Flathead","48.09375_-114.09375"
"Flathead","48.09375_-114.03125"
"Flathead","48.09375_-114.03125"
"Flathead","48.09375_-114.03125"
"Flathead","48.09375_-113.96875"
"Flathead","48.09375_-113.96875"
"Okanogan","48.15625_-120.03125"
"Okanogan","48.15625_-119.78125"
"Okanogan","48.15625_-119.78125"
"Okanogan","48.15625_-119.78125"
"Okanogan","48.15625_-119.78125"
"Okanogan","48.15625_-119.71875"
"Okanogan","48.15625_-119.71875"
"Okanogan","48.15625_-119.71875"
"Okanogan","48.15625_-119.71875"
"Okanogan","48.15625_-119.71875"
"Okanogan","48.15625_-119.71875"
"Okanogan","48.15625_-119.65625"
"Okanogan","48.15625_-119.65625"
"Okanogan","48.15625_-119.65625"
"Okanogan","48.15625_-119.65625"
"Okanogan","48.15625_-119.59375"
"Okanogan","48.15625_-119.59375"
"Okanogan","48.15625_-119.59375"
"Okanogan","48.15625_-119.53125"
"Okanogan","48.15625_-119.53125"
"Okanogan","48.15625_-119.53125"
"Okanogan","48.15625_-119.46875"
"Okanogan","48.15625_-119.46875"
"Okanogan","48.15625_-119.46875"
"Okanogan","48.15625_-119.40625"
"Okanogan","48.15625_-119.40625"
"Okanogan","48.15625_-119.34375"
"Okanogan","48.15625_-119.09375"
"Okanogan","48.15625_-119.09375"
"Okanogan","48.15625_-119.03125"
"Okanogan","48.15625_-118.96875"
"Ferry","48.15625_-118.21875"
"Stevens","48.15625_-118.15625"
"Stevens","48.15625_-118.15625"
"Stevens","48.15625_-118.15625"
"Stevens","48.15625_-118.15625"
"Stevens","48.15625_-118.09375"
"Stevens","48.15625_-118.09375"
"Stevens","48.15625_-118.09375"
"Stevens","48.15625_-118.03125"
"Stevens","48.15625_-117.78125"
"Stevens","48.15625_-117.78125"
"Stevens","48.15625_-117.78125"
"Stevens","48.15625_-117.78125"
"Stevens","48.15625_-117.71875"
"Stevens","48.15625_-117.71875"
"Stevens","48.15625_-117.71875"
"Stevens","48.15625_-117.71875"
"Stevens","48.15625_-117.65625"
"Bonner","48.15625_-116.84375"
"Flathead","48.15625_-114.96875"
"Flathead","48.15625_-114.90625"
"Flathead","48.15625_-114.84375"
"Flathead","48.15625_-114.78125"
"Flathead","48.15625_-114.59375"
"Flathead","48.15625_-114.46875"
"Flathead","48.15625_-114.46875"
"Flathead","48.15625_-114.40625"
"Flathead","48.15625_-114.40625"
"Flathead","48.15625_-114.34375"
"Flathead","48.15625_-114.28125"
"Flathead","48.15625_-114.28125"
"Flathead","48.15625_-114.28125"
"Flathead","48.15625_-114.28125"
"Flathead","48.15625_-114.28125"
"Flathead","48.15625_-114.28125"
"Flathead","48.15625_-114.21875"
"Flathead","48.15625_-114.21875"
"Flathead","48.15625_-114.21875"
"Flathead","48.15625_-114.21875"
"Flathead","48.15625_-114.21875"
"Flathead","48.15625_-114.21875"
"Flathead","48.15625_-114.21875"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.15625"
"Flathead","48.15625_-114.09375"
"Flathead","48.15625_-114.09375"
"Flathead","48.15625_-114.09375"
"Flathead","48.15625_-114.03125"
"Okanogan","48.21875_-120.09375"
"Okanogan","48.21875_-119.78125"
"Okanogan","48.21875_-119.71875"
"Okanogan","48.21875_-119.71875"
"Okanogan","48.21875_-119.71875"
"Okanogan","48.21875_-119.71875"
"Okanogan","48.21875_-119.71875"
"Okanogan","48.21875_-119.53125"
"Okanogan","48.21875_-119.46875"
"Okanogan","48.21875_-119.46875"
"Okanogan","48.21875_-119.40625"
"Okanogan","48.21875_-119.40625"
"Okanogan","48.21875_-119.28125"
"Okanogan","48.21875_-119.28125"
"Okanogan","48.21875_-119.28125"
"Okanogan","48.21875_-118.96875"
"Ferry","48.21875_-118.84375"
"Ferry","48.21875_-118.28125"
"Stevens","48.21875_-118.03125"
"Stevens","48.21875_-117.78125"
"Stevens","48.21875_-117.78125"
"Stevens","48.21875_-117.78125"
"Stevens","48.21875_-117.78125"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.71875"
"Stevens","48.21875_-117.65625"
"Stevens","48.21875_-117.65625"
"Stevens","48.21875_-117.65625"
"Stevens","48.21875_-117.65625"
"Bonner","48.21875_-116.53125"
"Flathead","48.21875_-114.46875"
"Flathead","48.21875_-114.40625"
"Flathead","48.21875_-114.40625"
"Flathead","48.21875_-114.40625"
"Flathead","48.21875_-114.34375"
"Flathead","48.21875_-114.34375"
"Flathead","48.21875_-114.34375"
"Flathead","48.21875_-114.34375"
"Flathead","48.21875_-114.34375"
"Flathead","48.21875_-114.28125"
"Flathead","48.21875_-114.28125"
"Flathead","48.21875_-114.28125"
"Flathead","48.21875_-114.28125"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.21875"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.15625"
"Flathead","48.21875_-114.09375"
"Flathead","48.21875_-114.09375"
"Flathead","48.21875_-114.09375"
"Okanogan","48.28125_-120.09375"
"Okanogan","48.28125_-120.09375"
"Okanogan","48.28125_-120.03125"
"Okanogan","48.28125_-119.78125"
"Okanogan","48.28125_-119.78125"
"Okanogan","48.28125_-119.78125"
"Okanogan","48.28125_-119.71875"
"Okanogan","48.28125_-119.71875"
"Okanogan","48.28125_-119.71875"
"Okanogan","48.28125_-119.65625"
"Okanogan","48.28125_-119.65625"
"Okanogan","48.28125_-119.65625"
"Okanogan","48.28125_-118.96875"
"Ferry","48.28125_-118.28125"
"Ferry","48.28125_-118.21875"
"Ferry","48.28125_-118.21875"
"Ferry","48.28125_-118.21875"
"Ferry","48.28125_-118.15625"
"Stevens","48.28125_-118.03125"
"Stevens","48.28125_-118.03125"
"Stevens","48.28125_-118.03125"
"Stevens","48.28125_-118.03125"
"Stevens","48.28125_-117.96875"
"Stevens","48.28125_-117.96875"
"Stevens","48.28125_-117.96875"
"Stevens","48.28125_-117.96875"
"Stevens","48.28125_-117.90625"
"Stevens","48.28125_-117.90625"
"Stevens","48.28125_-117.90625"
"Stevens","48.28125_-117.78125"
"Stevens","48.28125_-117.78125"
"Stevens","48.28125_-117.78125"
"Stevens","48.28125_-117.78125"
"Stevens","48.28125_-117.78125"
"Stevens","48.28125_-117.78125"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Stevens","48.28125_-117.71875"
"Pend Oreille","48.28125_-117.21875"
"Bonner","48.28125_-116.59375"
"Lincoln","48.28125_-114.96875"
"Flathead","48.28125_-114.46875"
"Flathead","48.28125_-114.40625"
"Flathead","48.28125_-114.40625"
"Flathead","48.28125_-114.40625"
"Flathead","48.28125_-114.40625"
"Flathead","48.28125_-114.40625"
"Flathead","48.28125_-114.40625"
"Flathead","48.28125_-114.34375"
"Flathead","48.28125_-114.34375"
"Flathead","48.28125_-114.34375"
"Flathead","48.28125_-114.34375"
"Flathead","48.28125_-114.34375"
"Flathead","48.28125_-114.34375"
"Flathead","48.28125_-114.28125"
"Flathead","48.28125_-114.28125"
"Flathead","48.28125_-114.28125"
"Flathead","48.28125_-114.28125"
"Flathead","48.28125_-114.28125"
"Flathead","48.28125_-114.28125"
"Flathead","48.28125_-114.21875"
"Flathead","48.28125_-114.21875"
"Flathead","48.28125_-114.21875"
"Flathead","48.28125_-114.21875"
"Flathead","48.28125_-114.21875"
"Flathead","48.28125_-114.15625"
"Flathead","48.28125_-114.15625"
"Flathead","48.28125_-114.15625"
"Okanogan","48.34375_-120.09375"
"Okanogan","48.34375_-120.03125"
"Okanogan","48.34375_-120.03125"
"Okanogan","48.34375_-119.71875"
"Okanogan","48.34375_-119.71875"
"Okanogan","48.34375_-119.65625"
"Okanogan","48.34375_-119.65625"
"Okanogan","48.34375_-119.65625"
"Okanogan","48.34375_-119.65625"
"Okanogan","48.34375_-119.59375"
"Okanogan","48.34375_-119.59375"
"Okanogan","48.34375_-119.59375"
"Okanogan","48.34375_-119.59375"
"Okanogan","48.34375_-119.53125"
"Okanogan","48.34375_-119.53125"
"Okanogan","48.34375_-119.46875"
"Okanogan","48.34375_-119.46875"
"Okanogan","48.34375_-119.40625"
"Okanogan","48.34375_-119.40625"
"Ferry","48.34375_-118.28125"
"Ferry","48.34375_-118.21875"
"Ferry","48.34375_-118.21875"
"Stevens","48.34375_-118.15625"
"Stevens","48.34375_-118.09375"
"Stevens","48.34375_-118.03125"
"Stevens","48.34375_-117.90625"
"Stevens","48.34375_-117.90625"
"Stevens","48.34375_-117.90625"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.84375"
"Stevens","48.34375_-117.71875"
"Stevens","48.34375_-117.71875"
"Stevens","48.34375_-117.65625"
"Pend Oreille","48.34375_-117.34375"
"Pend Oreille","48.34375_-117.28125"
"Pend Oreille","48.34375_-117.21875"
"Bonner","48.34375_-116.53125"
"Bonner","48.34375_-116.46875"
"Bonner","48.34375_-116.46875"
"Bonner","48.34375_-116.40625"
"Lincoln","48.34375_-115.53125"
"Lincoln","48.34375_-115.03125"
"Flathead","48.34375_-114.46875"
"Flathead","48.34375_-114.46875"
"Flathead","48.34375_-114.40625"
"Flathead","48.34375_-114.40625"
"Flathead","48.34375_-114.40625"
"Flathead","48.34375_-114.40625"
"Flathead","48.34375_-114.40625"
"Flathead","48.34375_-114.34375"
"Flathead","48.34375_-114.28125"
"Flathead","48.34375_-114.28125"
"Flathead","48.34375_-114.28125"
"Flathead","48.34375_-114.28125"
"Flathead","48.34375_-114.28125"
"Flathead","48.34375_-114.21875"
"Flathead","48.34375_-114.21875"
"Flathead","48.34375_-114.21875"
"Flathead","48.34375_-114.15625"
"Flathead","48.34375_-114.15625"
"Flathead","48.34375_-114.15625"
"Okanogan","48.40625_-120.15625"
"Okanogan","48.40625_-120.15625"
"Okanogan","48.40625_-120.03125"
"Okanogan","48.40625_-119.65625"
"Okanogan","48.40625_-119.65625"
"Okanogan","48.40625_-119.59375"
"Okanogan","48.40625_-119.59375"
"Okanogan","48.40625_-119.59375"
"Okanogan","48.40625_-119.59375"
"Okanogan","48.40625_-119.53125"
"Okanogan","48.40625_-119.53125"
"Okanogan","48.40625_-119.53125"
"Okanogan","48.40625_-119.53125"
"Okanogan","48.40625_-119.46875"
"Okanogan","48.40625_-119.46875"
"Okanogan","48.40625_-119.46875"
"Okanogan","48.40625_-119.46875"
"Okanogan","48.40625_-119.40625"
"Okanogan","48.40625_-119.40625"
"Ferry","48.40625_-118.28125"
"Stevens","48.40625_-118.15625"
"Stevens","48.40625_-118.15625"
"Stevens","48.40625_-118.15625"
"Stevens","48.40625_-118.09375"
"Stevens","48.40625_-118.03125"
"Stevens","48.40625_-117.96875"
"Stevens","48.40625_-117.96875"
"Stevens","48.40625_-117.90625"
"Stevens","48.40625_-117.90625"
"Stevens","48.40625_-117.90625"
"Stevens","48.40625_-117.90625"
"Stevens","48.40625_-117.84375"
"Stevens","48.40625_-117.84375"
"Stevens","48.40625_-117.84375"
"Stevens","48.40625_-117.84375"
"Stevens","48.40625_-117.84375"
"Stevens","48.40625_-117.84375"
"Stevens","48.40625_-117.84375"
"Stevens","48.40625_-117.84375"
"Bonner","48.40625_-116.53125"
"Bonner","48.40625_-116.46875"
"Bonner","48.40625_-116.40625"
"Lincoln","48.40625_-115.59375"
"Lincoln","48.40625_-115.53125"
"Flathead","48.40625_-114.46875"
"Flathead","48.40625_-114.46875"
"Flathead","48.40625_-114.40625"
"Flathead","48.40625_-114.40625"
"Flathead","48.40625_-114.34375"
"Flathead","48.40625_-114.34375"
"Flathead","48.40625_-114.28125"
"Flathead","48.40625_-114.28125"
"Flathead","48.40625_-114.28125"
"Flathead","48.40625_-114.21875"
"Flathead","48.40625_-114.15625"
"Flathead","48.40625_-114.03125"
"Okanogan","48.46875_-120.21875"
"Okanogan","48.46875_-119.59375"
"Okanogan","48.46875_-119.59375"
"Okanogan","48.46875_-119.53125"
"Okanogan","48.46875_-119.53125"
"Okanogan","48.46875_-119.53125"
"Okanogan","48.46875_-119.53125"
"Okanogan","48.46875_-119.53125"
"Okanogan","48.46875_-119.46875"
"Okanogan","48.46875_-119.46875"
"Okanogan","48.46875_-119.46875"
"Ferry","48.46875_-118.21875"
"Stevens","48.46875_-118.15625"
"Stevens","48.46875_-118.15625"
"Stevens","48.46875_-118.15625"
"Stevens","48.46875_-118.15625"
"Stevens","48.46875_-118.09375"
"Stevens","48.46875_-117.96875"
"Stevens","48.46875_-117.90625"
"Stevens","48.46875_-117.90625"
"Stevens","48.46875_-117.90625"
"Stevens","48.46875_-117.90625"
"Stevens","48.46875_-117.90625"
"Stevens","48.46875_-117.84375"
"Stevens","48.46875_-117.84375"
"Stevens","48.46875_-117.84375"
"Stevens","48.46875_-117.84375"
"Stevens","48.46875_-117.78125"
"Flathead","48.46875_-114.53125"
"Flathead","48.46875_-114.46875"
"Flathead","48.46875_-114.46875"
"Flathead","48.46875_-114.40625"
"Flathead","48.46875_-114.09375"
"Flathead","48.46875_-113.84375"
"Okanogan","48.53125_-120.34375"
"Okanogan","48.53125_-120.34375"
"Okanogan","48.53125_-120.28125"
"Okanogan","48.53125_-120.28125"
"Okanogan","48.53125_-119.71875"
"Okanogan","48.53125_-119.65625"
"Okanogan","48.53125_-119.65625"
"Okanogan","48.53125_-119.59375"
"Okanogan","48.53125_-119.59375"
"Okanogan","48.53125_-119.53125"
"Okanogan","48.53125_-119.53125"
"Okanogan","48.53125_-119.46875"
"Okanogan","48.53125_-119.46875"
"Stevens","48.53125_-117.96875"
"Stevens","48.53125_-117.96875"
"Stevens","48.53125_-117.90625"
"Stevens","48.53125_-117.90625"
"Stevens","48.53125_-117.90625"
"Stevens","48.53125_-117.90625"
"Stevens","48.53125_-117.90625"
"Stevens","48.53125_-117.90625"
"Stevens","48.53125_-117.84375"
"Stevens","48.53125_-117.84375"
"Stevens","48.53125_-117.84375"
"Stevens","48.53125_-117.84375"
"Stevens","48.53125_-117.84375"
"Flathead","48.53125_-114.46875"
"Okanogan","48.59375_-119.59375"
"Okanogan","48.59375_-119.53125"
"Okanogan","48.59375_-119.53125"
"Okanogan","48.59375_-119.46875"
"Okanogan","48.59375_-119.46875"
"Okanogan","48.59375_-119.34375"
"Okanogan","48.59375_-119.09375"
"Ferry","48.59375_-118.71875"
"Ferry","48.59375_-118.15625"
"Ferry","48.59375_-118.15625"
"Stevens","48.59375_-118.03125"
"Stevens","48.59375_-118.03125"
"Stevens","48.59375_-118.03125"
"Stevens","48.59375_-118.03125"
"Stevens","48.59375_-118.03125"
"Stevens","48.59375_-118.03125"
"Stevens","48.59375_-118.03125"
"Stevens","48.59375_-117.96875"
"Stevens","48.59375_-117.96875"
"Stevens","48.59375_-117.96875"
"Stevens","48.59375_-117.96875"
"Stevens","48.59375_-117.96875"
"Stevens","48.59375_-117.96875"
"Stevens","48.59375_-117.90625"
"Stevens","48.59375_-117.90625"
"Stevens","48.59375_-117.90625"
"Stevens","48.59375_-117.90625"
"Stevens","48.59375_-117.90625"
"Stevens","48.59375_-117.84375"
"Stevens","48.59375_-117.84375"
"Stevens","48.59375_-117.84375"
"Stevens","48.59375_-117.78125"
"Boundary","48.59375_-116.40625"
"Boundary","48.59375_-116.34375"
"Okanogan","48.65625_-119.53125"
"Okanogan","48.65625_-119.53125"
"Okanogan","48.65625_-119.53125"
"Okanogan","48.65625_-119.46875"
"Okanogan","48.65625_-119.46875"
