"","year","supply","ENVFLW","available","state","district","model"
"855","2025",11527.6916477953,"2305.53832955906",9222.15331823625,"Idaho","1670","Future1"
"856","2026",11931.7235801154,"2386.34471602308",9545.37886409232,"Idaho","1670","Future1"
"857","2027",11597.5177833469,"2319.50355666938",9278.01422667752,"Idaho","1670","Future1"
"858","2028",9707.82450173343,"1941.56490034669",7766.25960138675,"Idaho","1670","Future1"
"859","2029",7875.66695546439,"1575.13339109288",6300.53356437151,"Idaho","1670","Future1"
"860","2030",11716.5406601541,"2343.30813203083",9373.23252812332,"Idaho","1670","Future1"
"861","2031",9964.35554675017,"1992.87110935003",7971.48443740013,"Idaho","1670","Future1"
"862","2032",12791.0204013703,"2558.20408027405",10232.8163210962,"Idaho","1670","Future1"
"863","2033",6023.93306849602,"1204.7866136992",4819.14645479682,"Idaho","1670","Future1"
"864","2034",5411.75277145073,"1082.35055429015",4329.40221716058,"Idaho","1670","Future1"
"865","2035",5825.90331491318,"1165.18066298264",4660.72265193055,"Idaho","1670","Future1"
"866","2036",6742.25746789176,"1348.45149357835",5393.80597431341,"Idaho","1670","Future1"
"867","2037",7024.0324775205,"1404.8064955041",5619.2259820164,"Idaho","1670","Future1"
"868","2038",8792.26765506469,"1758.45353101294",7033.81412405176,"Idaho","1670","Future1"
"869","2039",10091.406297195,"2018.28125943899",8073.12503775598,"Idaho","1670","Future1"
"870","2040",9649.46414643643,"1929.89282928729",7719.57131714914,"Idaho","1670","Future1"
"871","2041",10783.1127196731,"2156.62254393461",8626.49017573845,"Idaho","1670","Future1"
"872","2042",2214.31286062723,"442.862572125446",1771.45028850178,"Idaho","1670","Future1"
"873","2043",1992.05071463745,"398.41014292749",1593.64057170996,"Idaho","1670","Future1"
"874","2044",2525.51625481269,"505.103250962538",2020.41300385015,"Idaho","1670","Future1"
"875","2045",1572.01697580221,"314.403395160443",1257.61358064177,"Idaho","1670","Future1"
"876","2046",516.939863037871,"103.387972607574",413.551890430297,"Idaho","1670","Future1"
"877","2047",691.392210299139,"138.278442059828",553.113768239311,"Idaho","1670","Future1"
"878","2048",456.646629347513,"91.3293258695026",365.31730347801,"Idaho","1670","Future1"
"879","2049",511.250607293741,"102.250121458748",409.000485834993,"Idaho","1670","Future1"
"880","2050",530.057567799581,"106.011513559916",424.046054239665,"Idaho","1670","Future1"
"881","2040",9649.77557081402,"1929.9551141628",7719.82045665122,"Idaho","1670","Future2"
"882","2041",10783.1129039304,"2156.62258078608",8626.49032314431,"Idaho","1670","Future2"
"883","2042",2214.31286062723,"442.862572125446",1771.45028850178,"Idaho","1670","Future2"
"884","2043",1992.05071463745,"398.41014292749",1593.64057170996,"Idaho","1670","Future2"
"885","2044",2525.51625481269,"505.103250962538",2020.41300385015,"Idaho","1670","Future2"
"886","2045",1572.01697580221,"314.403395160443",1257.61358064177,"Idaho","1670","Future2"
"887","2046",516.939863037871,"103.387972607574",413.551890430297,"Idaho","1670","Future2"
"888","2047",691.392210299139,"138.278442059828",553.113768239311,"Idaho","1670","Future2"
"889","2048",456.646629347513,"91.3293258695026",365.31730347801,"Idaho","1670","Future2"
"890","2049",511.250607293741,"102.250121458748",409.000485834993,"Idaho","1670","Future2"
"891","2050",530.057567799581,"106.011513559916",424.046054239665,"Idaho","1670","Future2"
"892","2051",712.480373628697,"142.496074725739",569.984298902958,"Idaho","1670","Future2"
"893","2052",745.484924000913,"149.096984800183",596.38793920073,"Idaho","1670","Future2"
"894","2053",1881.75876419477,"376.351752838953",1505.40701135581,"Idaho","1670","Future2"
"895","2054",3847.50236016958,"769.500472033915",3078.00188813566,"Idaho","1670","Future2"
"896","2055",2201.64630375359,"440.329260750717",1761.31704300287,"Idaho","1670","Future2"
"897","2056",1551.95595791915,"310.391191583831",1241.56476633532,"Idaho","1670","Future2"
"898","2057",5728.60671383151,"1145.7213427663",4582.88537106521,"Idaho","1670","Future2"
"899","2058",9019.69120450765,"1803.93824090153",7215.75296360612,"Idaho","1670","Future2"
"900","2059",2465.92604787441,"493.185209574882",1972.74083829953,"Idaho","1670","Future2"
"901","2060",868.909124478389,"173.781824895678",695.127299582711,"Idaho","1670","Future2"
"902","2061",5217.88419880002,"1043.57683976",4174.30735904002,"Idaho","1670","Future2"
"903","2062",1158.77294421361,"231.754588842721",927.018355370886,"Idaho","1670","Future2"
"904","2063",452.024478965319,"90.4048957930638",361.619583172255,"Idaho","1670","Future2"
"905","2064",2219.24364206946,"443.848728413893",1775.39491365557,"Idaho","1670","Future2"
"906","2065",5978.75972843962,"1195.75194568792",4783.0077827517,"Idaho","1670","Future2"
"907","2066",4433.24667225353,"886.649334450706",3546.59733780283,"Idaho","1670","Future2"
"908","2067",851.046052837883,"170.209210567577",680.836842270306,"Idaho","1670","Future2"
"909","2068",1271.13544050539,"254.227088101078",1016.90835240431,"Idaho","1670","Future2"
"910","2069",2120.71354080102,"424.142708160204",1696.57083264082,"Idaho","1670","Future2"
"911","2070",2836.41139156594,"567.282278313188",2269.12911325275,"Idaho","1670","Future2"
"912","1981",2995.20059231284,"599.040118462567",2396.16047385027,"Idaho","1680","Baseline"
"913","1982",5419.3199403851,"1083.86398807702",4335.45595230808,"Idaho","1680","Baseline"
"914","1983",5382.95324335497,"1076.59064867099",4306.36259468397,"Idaho","1680","Baseline"
"915","1984",5195.60755764291,"1039.12151152858",4156.48604611432,"Idaho","1680","Baseline"
"916","1985",3051.64308510044,"610.328617020087",2441.31446808035,"Idaho","1680","Baseline"
"917","1986",5126.82907865028,"1025.36581573006",4101.46326292023,"Idaho","1680","Baseline"
"918","1987",2234.85761850266,"446.971523700531",1787.88609480212,"Idaho","1680","Baseline"
"919","1988",1695.64094406525,"339.128188813049",1356.5127552522,"Idaho","1680","Baseline"
"920","1989",3072.17608853704,"614.435217707407",2457.74087082963,"Idaho","1680","Baseline"
"921","1990",2241.0568937982,"448.211378759639",1792.84551503856,"Idaho","1680","Baseline"
"922","1991",2769.36081283258,"553.872162566515",2215.48865026606,"Idaho","1680","Baseline"
"923","1992",1723.40344742712,"344.680689485423",1378.72275794169,"Idaho","1680","Baseline"
"924","1993",4421.92911656226,"884.385823312451",3537.54329324981,"Idaho","1680","Baseline"
"925","1994",1832.63579877099,"366.527159754197",1466.10863901679,"Idaho","1680","Baseline"
"926","1995",4756.5691197054,"951.313823941079",3805.25529576432,"Idaho","1680","Baseline"
"927","1996",4307.87105921718,"861.574211843435",3446.29684737374,"Idaho","1680","Baseline"
"928","1997",5960.13828052569,"1192.02765610514",4768.11062442055,"Idaho","1680","Baseline"
"929","1998",4571.59220109168,"914.318440218336",3657.27376087334,"Idaho","1680","Baseline"
"930","1999",4297.38234952233,"859.476469904465",3437.90587961786,"Idaho","1680","Baseline"
"931","2000",2396.47535152753,"479.295070305505",1917.18028122202,"Idaho","1680","Baseline"
"932","2001",1402.33602396214,"280.467204792427",1121.86881916971,"Idaho","1680","Baseline"
"933","2002",2305.96601504135,"461.193203008269",1844.77281203308,"Idaho","1680","Baseline"
"934","2003",2256.33332501021,"451.266665002041",1805.06666000816,"Idaho","1680","Baseline"
"935","2004",3279.18786495347,"655.837572990693",2623.35029196277,"Idaho","1680","Baseline"
"936","2005",3292.41585044287,"658.483170088573",2633.93268035429,"Idaho","1680","Baseline"
"937","2006",4146.16827887391,"829.233655774781",3316.93462309913,"Idaho","1680","Baseline"
"938","2007",2220.71801584233,"444.143603168465",1776.57441267386,"Idaho","1680","Baseline"
"939","2008",3291.25135597478,"658.250271194955",2633.00108477982,"Idaho","1680","Baseline"
"940","2009",4143.32969009656,"828.665938019311",3314.66375207724,"Idaho","1680","Baseline"
"941","2010",2730.42641788706,"546.085283577411",2184.34113430964,"Idaho","1680","Baseline"
"942","2021",6624.37543023798,"1324.8750860476",5299.50034419039,"Idaho","1680","Future1"
"943","2022",6413.79375134869,"1282.75875026974",5131.03500107896,"Idaho","1680","Future1"
"944","2023",6362.73805310174,"1272.54761062035",5090.19044248139,"Idaho","1680","Future1"
"945","2024",7910.1841882348,"1582.03683764696",6328.14735058784,"Idaho","1680","Future1"
"946","2025",12195.749891464,"2439.14997829281",9756.59991317123,"Idaho","1680","Future1"
"947","2026",10779.6177078178,"2155.92354156357",8623.69416625427,"Idaho","1680","Future1"
"948","2027",12102.6747948011,"2420.53495896022",9682.13983584088,"Idaho","1680","Future1"
"949","2028",10532.4809716432,"2106.49619432864",8425.98477731457,"Idaho","1680","Future1"
"950","2029",8057.65460846412,"1611.53092169282",6446.12368677129,"Idaho","1680","Future1"
"951","2030",12589.4289908276,"2517.88579816553",10071.5431926621,"Idaho","1680","Future1"
"952","2031",10950.4302197975,"2190.0860439595",8760.34417583801,"Idaho","1680","Future1"
"953","2032",12793.3762897595,"2558.6752579519",10234.7010318076,"Idaho","1680","Future1"
"954","2033",6565.22716830013,"1313.04543366003",5252.1817346401,"Idaho","1680","Future1"
"955","2034",5880.26197430652,"1176.0523948613",4704.20957944522,"Idaho","1680","Future1"
"956","2035",6117.27110561414,"1223.45422112283",4893.81688449131,"Idaho","1680","Future1"
"957","2036",6924.7205565355,"1384.9441113071",5539.7764452284,"Idaho","1680","Future1"
"958","2037",7377.35488475586,"1475.47097695117",5901.88390780469,"Idaho","1680","Future1"
"959","2038",8650.43501302816,"1730.08700260563",6920.34801042253,"Idaho","1680","Future1"
"960","2039",10397.9564444757,"2079.59128889514",8318.36515558057,"Idaho","1680","Future1"
"961","2040",10863.3042140461,"2172.66084280922",8690.64337123689,"Idaho","1680","Future1"
"962","2041",10038.3749470435,"2007.67498940871",8030.69995763484,"Idaho","1680","Future1"
"963","2042",2187.00359544061,"437.400719088122",1749.60287635249,"Idaho","1680","Future1"
"964","2043",2168.3500082055,"433.670001641099",1734.6800065644,"Idaho","1680","Future1"
"965","2044",2301.82224338907,"460.364448677814",1841.45779471126,"Idaho","1680","Future1"
"966","2045",1089.7583729771,"217.951674595419",871.806698381677,"Idaho","1680","Future1"
"967","2046",667.44447180683,"133.488894361366",533.955577445464,"Idaho","1680","Future1"
"968","2047",873.716344250542,"174.743268850108",698.973075400434,"Idaho","1680","Future1"
"969","2048",549.049005192366,"109.809801038473",439.239204153893,"Idaho","1680","Future1"
"970","2049",639.66112455074,"127.932224910148",511.728899640592,"Idaho","1680","Future1"
"971","2050",632.61965153415,"126.52393030683",506.09572122732,"Idaho","1680","Future1"
"972","2040",10863.9984702265,"2172.79969404529",8691.19877618116,"Idaho","1680","Future2"
"973","2041",10038.3762120181,"2007.67524240361",8030.70096961445,"Idaho","1680","Future2"
"974","2042",2187.00359544061,"437.400719088122",1749.60287635249,"Idaho","1680","Future2"
"975","2043",2168.3500082055,"433.670001641099",1734.6800065644,"Idaho","1680","Future2"
"976","2044",2301.82224338907,"460.364448677814",1841.45779471126,"Idaho","1680","Future2"
"977","2045",1089.7583729771,"217.951674595419",871.806698381677,"Idaho","1680","Future2"
"978","2046",667.44447180683,"133.488894361366",533.955577445464,"Idaho","1680","Future2"
"979","2047",873.716344250542,"174.743268850108",698.973075400434,"Idaho","1680","Future2"
"980","2048",549.049005192366,"109.809801038473",439.239204153893,"Idaho","1680","Future2"
"981","2049",639.66112455074,"127.932224910148",511.728899640592,"Idaho","1680","Future2"
"982","2050",632.61965153415,"126.52393030683",506.09572122732,"Idaho","1680","Future2"
"983","2051",706.766139844484,"141.353227968897",565.412911875587,"Idaho","1680","Future2"
"984","2052",879.52575813367,"175.905151626734",703.620606506936,"Idaho","1680","Future2"
"985","2053",1671.6533683965,"334.3306736793",1337.3226947172,"Idaho","1680","Future2"
"986","2054",3733.24573799877,"746.649147599754",2986.59659039902,"Idaho","1680","Future2"
"987","2055",2464.32805866683,"492.865611733366",1971.46244693347,"Idaho","1680","Future2"
"988","2056",1563.94043652905,"312.78808730581",1251.15234922324,"Idaho","1680","Future2"
"989","2057",5608.34895506778,"1121.66979101356",4486.67916405422,"Idaho","1680","Future2"
"990","2058",9762.83779816754,"1952.56755963351",7810.27023853403,"Idaho","1680","Future2"
"991","2059",2730.17728249011,"546.035456498023",2184.14182599209,"Idaho","1680","Future2"
"992","2060",788.74201881227,"157.748403762454",630.993615049816,"Idaho","1680","Future2"
"993","2061",5569.79728348948,"1113.9594566979",4455.83782679158,"Idaho","1680","Future2"
"994","2062",1345.9415561242,"269.188311224839",1076.75324489936,"Idaho","1680","Future2"
"995","2063",556.666912759712,"111.333382551942",445.33353020777,"Idaho","1680","Future2"
"996","2064",2260.62172637263,"452.124345274526",1808.4973810981,"Idaho","1680","Future2"
"997","2065",5891.58692304108,"1178.31738460822",4713.26953843287,"Idaho","1680","Future2"
"998","2066",5145.50411830521,"1029.10082366104",4116.40329464417,"Idaho","1680","Future2"
"999","2067",1014.29037423892,"202.858074847783",811.432299391133,"Idaho","1680","Future2"
"1000","2068",1762.03272854415,"352.40654570883",1409.62618283532,"Idaho","1680","Future2"
"1001","2069",2332.83757582146,"466.567515164292",1866.27006065717,"Idaho","1680","Future2"
"1002","2070",3382.44204656819,"676.488409313638",2705.95363725455,"Idaho","1680","Future2"
"1003","1981",891.821052806872,"178.364210561374",713.456842245498,"Idaho","1690","Baseline"
"1004","1982",1675.80821494057,"335.161642988114",1340.64657195246,"Idaho","1690","Baseline"
"1005","1983",1574.28342951257,"314.856685902513",1259.42674361005,"Idaho","1690","Baseline"
"1006","1984",1479.37801477882,"295.875602955764",1183.50241182305,"Idaho","1690","Baseline"
"1007","1985",929.527231700444,"185.905446340089",743.621785360355,"Idaho","1690","Baseline"
"1008","1986",1559.38387411318,"311.876774822635",1247.50709929054,"Idaho","1690","Baseline"
"1009","1987",701.717474102636,"140.343494820527",561.373979282109,"Idaho","1690","Baseline"
"1010","1988",517.938751370968,"103.587750274194",414.351001096775,"Idaho","1690","Baseline"
"1011","1989",913.250801940884,"182.650160388177",730.600641552707,"Idaho","1690","Baseline"
"1012","1990",653.422035182616,"130.684407036523",522.737628146093,"Idaho","1690","Baseline"
"1013","1991",888.574145894773,"177.714829178955",710.859316715819,"Idaho","1690","Baseline"
"1014","1992",553.956353764435,"110.791270752887",443.165083011548,"Idaho","1690","Baseline"
"1015","1993",1358.05447847919,"271.610895695838",1086.44358278335,"Idaho","1690","Baseline"
"1016","1994",592.132381040839,"118.426476208168",473.705904832671,"Idaho","1690","Baseline"
"1017","1995",1388.65372279507,"277.730744559013",1110.92297823605,"Idaho","1690","Baseline"
"1018","1996",1236.32036112854,"247.264072225707",989.056288902828,"Idaho","1690","Baseline"
"1019","1997",1809.57817825113,"361.915635650226",1447.6625426009,"Idaho","1690","Baseline"
"1020","1998",1315.33969897129,"263.067939794258",1052.27175917703,"Idaho","1690","Baseline"
