"Chill_season" "Year" "Month" "Day" "Daily_portions" "Cume_portions"
"chill_2096-2097" 2097 5 23 -16 1325.5
"chill_2096-2097" 2097 5 24 -14 1311.5
"chill_2096-2097" 2097 5 25 -14 1297.5
"chill_2096-2097" 2097 5 26 -11.5 1286
"chill_2096-2097" 2097 5 27 -8 1278
"chill_2096-2097" 2097 5 28 -15 1263
"chill_2096-2097" 2097 5 29 -14 1249
"chill_2096-2097" 2097 5 30 -7.5 1241.5
"chill_2096-2097" 2097 5 31 -8 1233.5
"chill_2096-2097" 2097 6 1 -3.5 1230
"chill_2096-2097" 2097 6 2 0.5 1230.5
"chill_2096-2097" 2097 6 3 -3.5 1227
"chill_2096-2097" 2097 6 4 1 1228
"chill_2096-2097" 2097 6 5 -1.5 1226.5
"chill_2096-2097" 2097 6 6 -3.5 1223
"chill_2096-2097" 2097 6 7 -3.5 1219.5
"chill_2096-2097" 2097 6 8 -11 1208.5
"chill_2096-2097" 2097 6 9 -14.5 1194
"chill_2096-2097" 2097 6 10 -9.5 1184.5
"chill_2096-2097" 2097 6 11 -5.5 1179
"chill_2096-2097" 2097 6 12 -8 1171
"chill_2096-2097" 2097 6 13 -15 1156
"chill_2096-2097" 2097 6 14 -13 1143
"chill_2096-2097" 2097 6 15 -5 1138
"chill_2096-2097" 2097 6 16 0.5 1138.5
"chill_2096-2097" 2097 6 17 -8 1130.5
"chill_2096-2097" 2097 6 18 -11 1119.5
"chill_2096-2097" 2097 6 19 -19 1100.5
"chill_2096-2097" 2097 6 20 -14 1086.5
"chill_2096-2097" 2097 6 21 -16 1070.5
"chill_2096-2097" 2097 6 22 -19.5 1051
"chill_2096-2097" 2097 6 23 -24 1027
"chill_2096-2097" 2097 6 24 -24 1003
"chill_2096-2097" 2097 6 25 -23.5 979.5
"chill_2096-2097" 2097 6 26 -23 956.5
"chill_2096-2097" 2097 6 27 -22.5 934
"chill_2096-2097" 2097 6 28 -22 912
"chill_2096-2097" 2097 6 29 -23 889
"chill_2096-2097" 2097 6 30 -24 865
"chill_2096-2097" 2097 7 1 -24 841
"chill_2096-2097" 2097 7 2 -24 817
"chill_2096-2097" 2097 7 3 -23.5 793.5
"chill_2096-2097" 2097 7 4 -22 771.5
"chill_2096-2097" 2097 7 5 -24 747.5
"chill_2096-2097" 2097 7 6 -22.5 725
"chill_2096-2097" 2097 7 7 -24 701
"chill_2096-2097" 2097 7 8 -24 677
"chill_2096-2097" 2097 7 9 -24 653
"chill_2096-2097" 2097 7 10 -24 629
"chill_2096-2097" 2097 7 11 -24 605
"chill_2096-2097" 2097 7 12 -24 581
"chill_2096-2097" 2097 7 13 -24 557
"chill_2096-2097" 2097 7 14 -24 533
"chill_2096-2097" 2097 7 15 -24 509
"chill_2096-2097" 2097 7 16 -24 485
"chill_2096-2097" 2097 7 17 -24 461
"chill_2096-2097" 2097 7 18 -24 437
"chill_2096-2097" 2097 7 19 -24 413
"chill_2096-2097" 2097 7 20 -24 389
"chill_2096-2097" 2097 7 21 -24 365
"chill_2096-2097" 2097 7 22 -24 341
"chill_2096-2097" 2097 7 23 -24 317
"chill_2096-2097" 2097 7 24 -24 293
"chill_2096-2097" 2097 7 25 -24 269
"chill_2096-2097" 2097 7 26 -24 245
"chill_2096-2097" 2097 7 27 -24 221
"chill_2096-2097" 2097 7 28 -24 197
"chill_2096-2097" 2097 7 29 -24 173
"chill_2096-2097" 2097 7 30 -23 150
"chill_2096-2097" 2097 7 31 -22 128
"chill_2096-2097" 2097 8 1 -23.5 104.5
"chill_2096-2097" 2097 8 2 -23.5 81
"chill_2096-2097" 2097 8 3 -23.5 57.5
"chill_2096-2097" 2097 8 4 -23.5 34
"chill_2096-2097" 2097 8 5 -23 11
"chill_2096-2097" 2097 8 6 -23.5 -12.5
"chill_2096-2097" 2097 8 7 -20 -32.5
"chill_2096-2097" 2097 8 8 -22.5 -55
"chill_2096-2097" 2097 8 9 -24 -79
"chill_2096-2097" 2097 8 10 -24 -103
"chill_2096-2097" 2097 8 11 -24 -127
"chill_2096-2097" 2097 8 12 -24 -151
"chill_2096-2097" 2097 8 13 -23.5 -174.5
"chill_2096-2097" 2097 8 14 -23.5 -198
"chill_2096-2097" 2097 8 15 -19.5 -217.5
"chill_2096-2097" 2097 8 16 -20.5 -238
"chill_2096-2097" 2097 8 17 -21.5 -259.5
"chill_2096-2097" 2097 8 18 -24 -283.5
"chill_2096-2097" 2097 8 19 -24 -307.5
"chill_2096-2097" 2097 8 20 -23.5 -331
"chill_2096-2097" 2097 8 21 -22.5 -353.5
"chill_2096-2097" 2097 8 22 -22.5 -376
"chill_2096-2097" 2097 8 23 -22.5 -398.5
"chill_2096-2097" 2097 8 24 -20.5 -419
"chill_2096-2097" 2097 8 25 -22.5 -441.5
"chill_2096-2097" 2097 8 26 -24 -465.5
"chill_2096-2097" 2097 8 27 -24 -489.5
"chill_2096-2097" 2097 8 28 -24 -513.5
"chill_2096-2097" 2097 8 29 -24 -537.5
"chill_2096-2097" 2097 8 30 -24 -561.5
"chill_2096-2097" 2097 8 31 -24 -585.5
"chill_2097-2098" 2097 9 1 -24 -24
"chill_2097-2098" 2097 9 2 -24 -48
"chill_2097-2098" 2097 9 3 -24 -72
"chill_2097-2098" 2097 9 4 -22 -94
"chill_2097-2098" 2097 9 5 -12 -106
"chill_2097-2098" 2097 9 6 -11 -117
"chill_2097-2098" 2097 9 7 -13.5 -130.5
"chill_2097-2098" 2097 9 8 -18 -148.5
"chill_2097-2098" 2097 9 9 -16.5 -165
"chill_2097-2098" 2097 9 10 -15.5 -180.5
"chill_2097-2098" 2097 9 11 -20.5 -201
"chill_2097-2098" 2097 9 12 -15.5 -216.5
"chill_2097-2098" 2097 9 13 -4 -220.5
"chill_2097-2098" 2097 9 14 -2 -222.5
"chill_2097-2098" 2097 9 15 -3 -225.5
"chill_2097-2098" 2097 9 16 -0.5 -226
"chill_2097-2098" 2097 9 17 -6 -232
"chill_2097-2098" 2097 9 18 -7 -239
"chill_2097-2098" 2097 9 19 -3 -242
"chill_2097-2098" 2097 9 20 -6 -248
"chill_2097-2098" 2097 9 21 -6 -254
"chill_2097-2098" 2097 9 22 -1.5 -255.5
"chill_2097-2098" 2097 9 23 0 -255.5
"chill_2097-2098" 2097 9 24 0.5 -255
"chill_2097-2098" 2097 9 25 -0.5 -255.5
"chill_2097-2098" 2097 9 26 3.5 -252
"chill_2097-2098" 2097 9 27 3.5 -248.5
"chill_2097-2098" 2097 9 28 0.5 -248
"chill_2097-2098" 2097 9 29 -2 -250
"chill_2097-2098" 2097 9 30 -1.5 -251.5
"chill_2097-2098" 2097 10 1 -6.5 -258
"chill_2097-2098" 2097 10 2 -12.5 -270.5
"chill_2097-2098" 2097 10 3 -13 -283.5
"chill_2097-2098" 2097 10 4 -11.5 -295
"chill_2097-2098" 2097 10 5 -13 -308
"chill_2097-2098" 2097 10 6 -14.5 -322.5
"chill_2097-2098" 2097 10 7 -8.5 -331
"chill_2097-2098" 2097 10 8 3.5 -327.5
"chill_2097-2098" 2097 10 9 1.5 -326
"chill_2097-2098" 2097 10 10 5 -321
"chill_2097-2098" 2097 10 11 -3.5 -324.5
"chill_2097-2098" 2097 10 12 -6 -330.5
"chill_2097-2098" 2097 10 13 10 -320.5
"chill_2097-2098" 2097 10 14 15 -305.5
"chill_2097-2098" 2097 10 15 10.5 -295
"chill_2097-2098" 2097 10 16 10.5 -284.5
"chill_2097-2098" 2097 10 17 13 -271.5
"chill_2097-2098" 2097 10 18 16.5 -255
"chill_2097-2098" 2097 10 19 15 -240
"chill_2097-2098" 2097 10 20 13.5 -226.5
"chill_2097-2098" 2097 10 21 15 -211.5
"chill_2097-2098" 2097 10 22 14 -197.5
"chill_2097-2098" 2097 10 23 15.5 -182
"chill_2097-2098" 2097 10 24 16.5 -165.5
"chill_2097-2098" 2097 10 25 12 -153.5
"chill_2097-2098" 2097 10 26 11.5 -142
"chill_2097-2098" 2097 10 27 19 -123
"chill_2097-2098" 2097 10 28 17.5 -105.5
"chill_2097-2098" 2097 10 29 12 -93.5
"chill_2097-2098" 2097 10 30 14 -79.5
"chill_2097-2098" 2097 10 31 14 -65.5
"chill_2097-2098" 2097 11 1 12.5 -53
"chill_2097-2098" 2097 11 2 13.5 -39.5
"chill_2097-2098" 2097 11 3 11 -28.5
"chill_2097-2098" 2097 11 4 11 -17.5
"chill_2097-2098" 2097 11 5 11.5 -6
"chill_2097-2098" 2097 11 6 12.5 6.5
"chill_2097-2098" 2097 11 7 13 19.5
"chill_2097-2098" 2097 11 8 13 32.5
"chill_2097-2098" 2097 11 9 19 51.5
"chill_2097-2098" 2097 11 10 17 68.5
"chill_2097-2098" 2097 11 11 18.5 87
"chill_2097-2098" 2097 11 12 14.5 101.5
"chill_2097-2098" 2097 11 13 7 108.5
"chill_2097-2098" 2097 11 14 0 108.5
"chill_2097-2098" 2097 11 15 5 113.5
"chill_2097-2098" 2097 11 16 8 121.5
"chill_2097-2098" 2097 11 17 9 130.5
"chill_2097-2098" 2097 11 18 7.5 138
"chill_2097-2098" 2097 11 19 6.5 144.5
"chill_2097-2098" 2097 11 20 3.5 148
"chill_2097-2098" 2097 11 21 1.5 149.5
"chill_2097-2098" 2097 11 22 2.5 152
"chill_2097-2098" 2097 11 23 1.5 153.5
"chill_2097-2098" 2097 11 24 1.5 155
"chill_2097-2098" 2097 11 25 3 158
"chill_2097-2098" 2097 11 26 4 162
"chill_2097-2098" 2097 11 27 2.5 164.5
"chill_2097-2098" 2097 11 28 0 164.5
"chill_2097-2098" 2097 11 29 0 164.5
"chill_2097-2098" 2097 11 30 0 164.5
"chill_2097-2098" 2097 12 1 2.5 167
"chill_2097-2098" 2097 12 2 0.5 167.5
"chill_2097-2098" 2097 12 3 6.5 174
"chill_2097-2098" 2097 12 4 7.5 181.5
"chill_2097-2098" 2097 12 5 11 192.5
"chill_2097-2098" 2097 12 6 11.5 204
"chill_2097-2098" 2097 12 7 7.5 211.5
"chill_2097-2098" 2097 12 8 7 218.5
"chill_2097-2098" 2097 12 9 7 225.5
"chill_2097-2098" 2097 12 10 1.5 227
"chill_2097-2098" 2097 12 11 0 227
"chill_2097-2098" 2097 12 12 1.5 228.5
"chill_2097-2098" 2097 12 13 4 232.5
"chill_2097-2098" 2097 12 14 4 236.5
"chill_2097-2098" 2097 12 15 7 243.5
"chill_2097-2098" 2097 12 16 4.5 248
"chill_2097-2098" 2097 12 17 3 251
"chill_2097-2098" 2097 12 18 2.5 253.5
"chill_2097-2098" 2097 12 19 1.5 255
"chill_2097-2098" 2097 12 20 1.5 256.5
"chill_2097-2098" 2097 12 21 1.5 258
"chill_2097-2098" 2097 12 22 1.5 259.5
"chill_2097-2098" 2097 12 23 0 259.5
"chill_2097-2098" 2097 12 24 0 259.5
"chill_2097-2098" 2097 12 25 0.5 260
"chill_2097-2098" 2097 12 26 1.5 261.5
"chill_2097-2098" 2097 12 27 1.5 263
"chill_2097-2098" 2097 12 28 1.5 264.5
"chill_2097-2098" 2097 12 29 0 264.5
"chill_2097-2098" 2097 12 30 4 268.5
"chill_2097-2098" 2097 12 31 4 272.5
"chill_2097-2098" 2098 1 1 6 278.5
"chill_2097-2098" 2098 1 2 4.5 283
"chill_2097-2098" 2098 1 3 1.5 284.5
"chill_2097-2098" 2098 1 4 0 284.5
"chill_2097-2098" 2098 1 5 5.5 290
"chill_2097-2098" 2098 1 6 8.5 298.5
"chill_2097-2098" 2098 1 7 8 306.5
"chill_2097-2098" 2098 1 8 6.5 313
"chill_2097-2098" 2098 1 9 2.5 315.5
"chill_2097-2098" 2098 1 10 0 315.5
"chill_2097-2098" 2098 1 11 0 315.5
"chill_2097-2098" 2098 1 12 0 315.5
"chill_2097-2098" 2098 1 13 0 315.5
"chill_2097-2098" 2098 1 14 0 315.5
"chill_2097-2098" 2098 1 15 0 315.5
"chill_2097-2098" 2098 1 16 0 315.5
"chill_2097-2098" 2098 1 17 0 315.5
"chill_2097-2098" 2098 1 18 7.5 323
"chill_2097-2098" 2098 1 19 6 329
"chill_2097-2098" 2098 1 20 5.5 334.5
"chill_2097-2098" 2098 1 21 14.5 349
"chill_2097-2098" 2098 1 22 17.5 366.5
"chill_2097-2098" 2098 1 23 21.5 388
"chill_2097-2098" 2098 1 24 15.5 403.5
"chill_2097-2098" 2098 1 25 16.5 420
"chill_2097-2098" 2098 1 26 23.5 443.5
"chill_2097-2098" 2098 1 27 11 454.5
"chill_2097-2098" 2098 1 28 4.5 459
"chill_2097-2098" 2098 1 29 1.5 460.5
"chill_2097-2098" 2098 1 30 6.5 467
"chill_2097-2098" 2098 1 31 11 478
"chill_2097-2098" 2098 2 1 12.5 490.5
"chill_2097-2098" 2098 2 2 13.5 504
"chill_2097-2098" 2098 2 3 12 516
"chill_2097-2098" 2098 2 4 14 530
"chill_2097-2098" 2098 2 5 17 547
"chill_2097-2098" 2098 2 6 18.5 565.5
"chill_2097-2098" 2098 2 7 15.5 581
"chill_2097-2098" 2098 2 8 15 596
"chill_2097-2098" 2098 2 9 15.5 611.5
"chill_2097-2098" 2098 2 10 14 625.5
"chill_2097-2098" 2098 2 11 15.5 641
"chill_2097-2098" 2098 2 12 16 657
"chill_2097-2098" 2098 2 13 14.5 671.5
"chill_2097-2098" 2098 2 14 14 685.5
"chill_2097-2098" 2098 2 15 17 702.5
"chill_2097-2098" 2098 2 16 16.5 719
"chill_2097-2098" 2098 2 17 20.5 739.5
"chill_2097-2098" 2098 2 18 14.5 754
"chill_2097-2098" 2098 2 19 12.5 766.5
"chill_2097-2098" 2098 2 20 9.5 776
"chill_2097-2098" 2098 2 21 10 786
"chill_2097-2098" 2098 2 22 9.5 795.5
"chill_2097-2098" 2098 2 23 11.5 807
"chill_2097-2098" 2098 2 24 11.5 818.5
"chill_2097-2098" 2098 2 25 9 827.5
"chill_2097-2098" 2098 2 26 2.5 830
"chill_2097-2098" 2098 2 27 0 830
"chill_2097-2098" 2098 2 28 6 836
"chill_2097-2098" 2098 3 1 9.5 845.5
"chill_2097-2098" 2098 3 2 13.5 859
"chill_2097-2098" 2098 3 3 14.5 873.5
"chill_2097-2098" 2098 3 4 20 893.5
"chill_2097-2098" 2098 3 5 18 911.5
"chill_2097-2098" 2098 3 6 14.5 926
"chill_2097-2098" 2098 3 7 15 941
"chill_2097-2098" 2098 3 8 15 956
"chill_2097-2098" 2098 3 9 16.5 972.5
"chill_2097-2098" 2098 3 10 18 990.5
"chill_2097-2098" 2098 3 11 20.5 1011
"chill_2097-2098" 2098 3 12 19.5 1030.5
"chill_2097-2098" 2098 3 13 20 1050.5
"chill_2097-2098" 2098 3 14 24 1074.5
"chill_2097-2098" 2098 3 15 23.5 1098
"chill_2097-2098" 2098 3 16 20 1118
"chill_2097-2098" 2098 3 17 19.5 1137.5
"chill_2097-2098" 2098 3 18 17 1154.5
"chill_2097-2098" 2098 3 19 17 1171.5
"chill_2097-2098" 2098 3 20 14 1185.5
"chill_2097-2098" 2098 3 21 9.5 1195
"chill_2097-2098" 2098 3 22 6.5 1201.5
"chill_2097-2098" 2098 3 23 6.5 1208
"chill_2097-2098" 2098 3 24 5.5 1213.5
"chill_2097-2098" 2098 3 25 5.5 1219
"chill_2097-2098" 2098 3 26 6.5 1225.5
"chill_2097-2098" 2098 3 27 4.5 1230
"chill_2097-2098" 2098 3 28 4 1234
"chill_2097-2098" 2098 3 29 9.5 1243.5
"chill_2097-2098" 2098 3 30 11 1254.5
"chill_2097-2098" 2098 3 31 13.5 1268
"chill_2097-2098" 2098 4 1 10.5 1278.5
"chill_2097-2098" 2098 4 2 4.5 1283
"chill_2097-2098" 2098 4 3 0 1283
"chill_2097-2098" 2098 4 4 8.5 1291.5
"chill_2097-2098" 2098 4 5 13.5 1305
"chill_2097-2098" 2098 4 6 11.5 1316.5
"chill_2097-2098" 2098 4 7 8.5 1325
"chill_2097-2098" 2098 4 8 3.5 1328.5
"chill_2097-2098" 2098 4 9 1.5 1330
"chill_2097-2098" 2098 4 10 1 1331
"chill_2097-2098" 2098 4 11 2 1333
"chill_2097-2098" 2098 4 12 13 1346
"chill_2097-2098" 2098 4 13 7.5 1353.5
"chill_2097-2098" 2098 4 14 -1 1352.5
"chill_2097-2098" 2098 4 15 -3 1349.5
"chill_2097-2098" 2098 4 16 -1.5 1348
"chill_2097-2098" 2098 4 17 3.5 1351.5
"chill_2097-2098" 2098 4 18 4.5 1356
"chill_2097-2098" 2098 4 19 4 1360
"chill_2097-2098" 2098 4 20 1 1361
"chill_2097-2098" 2098 4 21 -4 1357
"chill_2097-2098" 2098 4 22 -3.5 1353.5
"chill_2097-2098" 2098 4 23 0.5 1354
"chill_2097-2098" 2098 4 24 -3 1351
"chill_2097-2098" 2098 4 25 -5 1346
"chill_2097-2098" 2098 4 26 -2.5 1343.5
"chill_2097-2098" 2098 4 27 12.5 1356
"chill_2097-2098" 2098 4 28 6 1362
"chill_2097-2098" 2098 4 29 1 1363
"chill_2097-2098" 2098 4 30 -5 1358
"chill_2097-2098" 2098 5 1 -3 1355
"chill_2097-2098" 2098 5 2 -8.5 1346.5
"chill_2097-2098" 2098 5 3 -15 1331.5
"chill_2097-2098" 2098 5 4 -17 1314.5
"chill_2097-2098" 2098 5 5 -13.5 1301
"chill_2097-2098" 2098 5 6 -10 1291
"chill_2097-2098" 2098 5 7 1.5 1292.5
"chill_2097-2098" 2098 5 8 3.5 1296
"chill_2097-2098" 2098 5 9 1.5 1297.5
"chill_2097-2098" 2098 5 10 8.5 1306
"chill_2097-2098" 2098 5 11 10 1316
"chill_2097-2098" 2098 5 12 -2 1314
"chill_2097-2098" 2098 5 13 -5.5 1308.5
"chill_2097-2098" 2098 5 14 -11 1297.5
"chill_2097-2098" 2098 5 15 -12 1285.5
"chill_2097-2098" 2098 5 16 -13.5 1272
"chill_2097-2098" 2098 5 17 -13 1259
"chill_2097-2098" 2098 5 18 -16.5 1242.5
"chill_2097-2098" 2098 5 19 -16.5 1226
"chill_2097-2098" 2098 5 20 -14 1212
"chill_2097-2098" 2098 5 21 -14 1198
"chill_2097-2098" 2098 5 22 -12.5 1185.5
"chill_2097-2098" 2098 5 23 -9.5 1176
"chill_2097-2098" 2098 5 24 -6 1170
"chill_2097-2098" 2098 5 25 -7 1163
"chill_2097-2098" 2098 5 26 -9 1154
"chill_2097-2098" 2098 5 27 -7 1147
"chill_2097-2098" 2098 5 28 -3.5 1143.5
"chill_2097-2098" 2098 5 29 -5 1138.5
"chill_2097-2098" 2098 5 30 -5.5 1133
"chill_2097-2098" 2098 5 31 -5 1128
"chill_2097-2098" 2098 6 1 -8 1120
"chill_2097-2098" 2098 6 2 -13 1107
"chill_2097-2098" 2098 6 3 -19 1088
"chill_2097-2098" 2098 6 4 -21 1067
"chill_2097-2098" 2098 6 5 -21.5 1045.5
"chill_2097-2098" 2098 6 6 -20 1025.5
"chill_2097-2098" 2098 6 7 -16 1009.5
"chill_2097-2098" 2098 6 8 -17 992.5
"chill_2097-2098" 2098 6 9 -21.5 971
"chill_2097-2098" 2098 6 10 -22.5 948.5
"chill_2097-2098" 2098 6 11 -22 926.5
"chill_2097-2098" 2098 6 12 -24 902.5
"chill_2097-2098" 2098 6 13 -23 879.5
"chill_2097-2098" 2098 6 14 -24 855.5
"chill_2097-2098" 2098 6 15 -24 831.5
"chill_2097-2098" 2098 6 16 -24 807.5
"chill_2097-2098" 2098 6 17 -24 783.5
"chill_2097-2098" 2098 6 18 -24 759.5
"chill_2097-2098" 2098 6 19 -24 735.5
"chill_2097-2098" 2098 6 20 -23.5 712
"chill_2097-2098" 2098 6 21 -23 689
"chill_2097-2098" 2098 6 22 -23.5 665.5
"chill_2097-2098" 2098 6 23 -23.5 642
"chill_2097-2098" 2098 6 24 -23.5 618.5
"chill_2097-2098" 2098 6 25 -19 599.5
"chill_2097-2098" 2098 6 26 -16 583.5
"chill_2097-2098" 2098 6 27 -18.5 565
"chill_2097-2098" 2098 6 28 -18.5 546.5
"chill_2097-2098" 2098 6 29 -16.5 530
"chill_2097-2098" 2098 6 30 -17.5 512.5
"chill_2097-2098" 2098 7 1 -21 491.5
"chill_2097-2098" 2098 7 2 -22.5 469
"chill_2097-2098" 2098 7 3 -18.5 450.5
"chill_2097-2098" 2098 7 4 -14.5 436
"chill_2097-2098" 2098 7 5 -16.5 419.5
"chill_2097-2098" 2098 7 6 -18 401.5
"chill_2097-2098" 2098 7 7 -18.5 383
"chill_2097-2098" 2098 7 8 -17 366
"chill_2097-2098" 2098 7 9 -17.5 348.5
"chill_2097-2098" 2098 7 10 -15.5 333
"chill_2097-2098" 2098 7 11 -12 321
"chill_2097-2098" 2098 7 12 -17.5 303.5
"chill_2097-2098" 2098 7 13 -21.5 282
"chill_2097-2098" 2098 7 14 -23.5 258.5
"chill_2097-2098" 2098 7 15 -22 236.5
"chill_2097-2098" 2098 7 16 -16.5 220
"chill_2097-2098" 2098 7 17 -15 205
"chill_2097-2098" 2098 7 18 -16.5 188.5
"chill_2097-2098" 2098 7 19 -18 170.5
"chill_2097-2098" 2098 7 20 -20 150.5
"chill_2097-2098" 2098 7 21 -16 134.5
"chill_2097-2098" 2098 7 22 -17.5 117
"chill_2097-2098" 2098 7 23 -21 96
"chill_2097-2098" 2098 7 24 -22 74
"chill_2097-2098" 2098 7 25 -22 52
"chill_2097-2098" 2098 7 26 -22.5 29.5
"chill_2097-2098" 2098 7 27 -22 7.5
"chill_2097-2098" 2098 7 28 -21 -13.5
"chill_2097-2098" 2098 7 29 -22 -35.5
"chill_2097-2098" 2098 7 30 -18.5 -54
"chill_2097-2098" 2098 7 31 -24 -78
"chill_2097-2098" 2098 8 1 -20.5 -98.5
"chill_2097-2098" 2098 8 2 -17 -115.5
"chill_2097-2098" 2098 8 3 -15 -130.5
"chill_2097-2098" 2098 8 4 -15 -145.5
"chill_2097-2098" 2098 8 5 -15 -160.5
"chill_2097-2098" 2098 8 6 -15 -175.5
"chill_2097-2098" 2098 8 7 -14.5 -190
"chill_2097-2098" 2098 8 8 -14.5 -204.5
"chill_2097-2098" 2098 8 9 -15 -219.5
"chill_2097-2098" 2098 8 10 -17.5 -237
"chill_2097-2098" 2098 8 11 -20 -257
"chill_2097-2098" 2098 8 12 -23 -280
"chill_2097-2098" 2098 8 13 -23 -303
"chill_2097-2098" 2098 8 14 -19.5 -322.5
"chill_2097-2098" 2098 8 15 -20 -342.5
"chill_2097-2098" 2098 8 16 -22.5 -365
"chill_2097-2098" 2098 8 17 -24 -389
"chill_2097-2098" 2098 8 18 -24 -413
"chill_2097-2098" 2098 8 19 -23.5 -436.5
"chill_2097-2098" 2098 8 20 -22 -458.5
"chill_2097-2098" 2098 8 21 -21.5 -480
"chill_2097-2098" 2098 8 22 -20 -500
"chill_2097-2098" 2098 8 23 -19.5 -519.5
"chill_2097-2098" 2098 8 24 -18 -537.5
"chill_2097-2098" 2098 8 25 -17.5 -555
"chill_2097-2098" 2098 8 26 -18 -573
"chill_2097-2098" 2098 8 27 -19 -592
"chill_2097-2098" 2098 8 28 -18.5 -610.5
"chill_2097-2098" 2098 8 29 -21 -631.5
"chill_2097-2098" 2098 8 30 -15.5 -647
"chill_2097-2098" 2098 8 31 -14 -661
"chill_2098-2099" 2098 9 1 -9 -9
"chill_2098-2099" 2098 9 2 -6.5 -15.5
"chill_2098-2099" 2098 9 3 -9 -24.5
"chill_2098-2099" 2098 9 4 -15.5 -40
"chill_2098-2099" 2098 9 5 -16.5 -56.5
"chill_2098-2099" 2098 9 6 -18 -74.5
"chill_2098-2099" 2098 9 7 -16 -90.5
"chill_2098-2099" 2098 9 8 -12 -102.5
"chill_2098-2099" 2098 9 9 -5 -107.5
"chill_2098-2099" 2098 9 10 -8 -115.5
"chill_2098-2099" 2098 9 11 -8 -123.5
"chill_2098-2099" 2098 9 12 -4.5 -128
"chill_2098-2099" 2098 9 13 5.5 -122.5
"chill_2098-2099" 2098 9 14 4.5 -118
"chill_2098-2099" 2098 9 15 2.5 -115.5
"chill_2098-2099" 2098 9 16 1.5 -114
"chill_2098-2099" 2098 9 17 -6 -120
"chill_2098-2099" 2098 9 18 -4 -124
"chill_2098-2099" 2098 9 19 3 -121
"chill_2098-2099" 2098 9 20 14 -107
"chill_2098-2099" 2098 9 21 5.5 -101.5
"chill_2098-2099" 2098 9 22 -1.5 -103
"chill_2098-2099" 2098 9 23 -0.5 -103.5
"chill_2098-2099" 2098 9 24 2 -101.5
"chill_2098-2099" 2098 9 25 -6.5 -108
"chill_2098-2099" 2098 9 26 -11 -119
"chill_2098-2099" 2098 9 27 -8.5 -127.5
"chill_2098-2099" 2098 9 28 0 -127.5
"chill_2098-2099" 2098 9 29 -4 -131.5
"chill_2098-2099" 2098 9 30 3.5 -128
"chill_2098-2099" 2098 10 1 2.5 -125.5
"chill_2098-2099" 2098 10 2 -4 -129.5
"chill_2098-2099" 2098 10 3 -5 -134.5
"chill_2098-2099" 2098 10 4 2 -132.5
"chill_2098-2099" 2098 10 5 4.5 -128
"chill_2098-2099" 2098 10 6 -4 -132
"chill_2098-2099" 2098 10 7 -9.5 -141.5
"chill_2098-2099" 2098 10 8 -14 -155.5
"chill_2098-2099" 2098 10 9 -14 -169.5
"chill_2098-2099" 2098 10 10 -18 -187.5
"chill_2098-2099" 2098 10 11 -15 -202.5
"chill_2098-2099" 2098 10 12 -5 -207.5
"chill_2098-2099" 2098 10 13 3 -204.5
"chill_2098-2099" 2098 10 14 4 -200.5
"chill_2098-2099" 2098 10 15 6 -194.5
"chill_2098-2099" 2098 10 16 4.5 -190
"chill_2098-2099" 2098 10 17 10 -180
"chill_2098-2099" 2098 10 18 11.5 -168.5
"chill_2098-2099" 2098 10 19 10 -158.5
"chill_2098-2099" 2098 10 20 6.5 -152
"chill_2098-2099" 2098 10 21 6 -146
"chill_2098-2099" 2098 10 22 6 -140
"chill_2098-2099" 2098 10 23 11.5 -128.5
"chill_2098-2099" 2098 10 24 4.5 -124
"chill_2098-2099" 2098 10 25 -2 -126
"chill_2098-2099" 2098 10 26 4.5 -121.5
"chill_2098-2099" 2098 10 27 12.5 -109
"chill_2098-2099" 2098 10 28 17 -92
"chill_2098-2099" 2098 10 29 17 -75
"chill_2098-2099" 2098 10 30 20.5 -54.5
"chill_2098-2099" 2098 10 31 19.5 -35
"chill_2098-2099" 2098 11 1 24 -11
"chill_2098-2099" 2098 11 2 17 6
"chill_2098-2099" 2098 11 3 21 27
"chill_2098-2099" 2098 11 4 22 49
"chill_2098-2099" 2098 11 5 20 69
"chill_2098-2099" 2098 11 6 10.5 79.5
"chill_2098-2099" 2098 11 7 6 85.5
"chill_2098-2099" 2098 11 8 2.5 88
"chill_2098-2099" 2098 11 9 0.5 88.5
"chill_2098-2099" 2098 11 10 4 92.5
"chill_2098-2099" 2098 11 11 7 99.5
"chill_2098-2099" 2098 11 12 13 112.5
"chill_2098-2099" 2098 11 13 13 125.5
"chill_2098-2099" 2098 11 14 12.5 138
"chill_2098-2099" 2098 11 15 17 155
"chill_2098-2099" 2098 11 16 9 164
"chill_2098-2099" 2098 11 17 1.5 165.5
"chill_2098-2099" 2098 11 18 5 170.5
"chill_2098-2099" 2098 11 19 14.5 185
"chill_2098-2099" 2098 11 20 20.5 205.5
"chill_2098-2099" 2098 11 21 24 229.5
"chill_2098-2099" 2098 11 22 22.5 252
"chill_2098-2099" 2098 11 23 24 276
"chill_2098-2099" 2098 11 24 22.5 298.5
"chill_2098-2099" 2098 11 25 24 322.5
"chill_2098-2099" 2098 11 26 21.5 344
"chill_2098-2099" 2098 11 27 13.5 357.5
"chill_2098-2099" 2098 11 28 15 372.5
"chill_2098-2099" 2098 11 29 19.5 392
"chill_2098-2099" 2098 11 30 10 402
"chill_2098-2099" 2098 12 1 2.5 404.5
